,SuburbCode,SoldDate,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,UnitNumber_EIGHT,UnitNumber_FIVE,UnitNumber_FOUR,UnitNumber_NINE,UnitNumber_ONE,UnitNumber_SEVEN,UnitNumber_SIX,UnitNumber_THREE,UnitNumber_TWO,StreetNumber_EIGHT,StreetNumber_FIVE,StreetNumber_FOUR,StreetNumber_NINE,StreetNumber_ONE,StreetNumber_SEVEN,StreetNumber_SIX,StreetNumber_THREE,StreetNumber_TWO,SuburbName_ashburton,SuburbName_ashwood,SuburbName_burwood,SuburbName_chadstone,SuburbName_clayton,SuburbName_hughesdale,SuburbName_huntingdale,SuburbName_oakleigh,DayOfWeek_WkDay,DayOfWeek_WkEnd,DayType_FDay,DayType_MDay,DayType_SDay,DayType_ThDay,DayType_TuDay,DayType_WDay,HolidayStatus_HliDy,HolidayStatus_WrkngDy,SoldStatus_sold,PropertyType_AptFlat,PropertyType_AptFltHseVilla,PropertyType_AptHse,PropertyType_AptHseTwnHse,PropertyType_AptTwHse,PropertyType_BlkUnt,PropertyType_Hse,PropertyType_HseTwnHse,PropertyType_HseVacLnd,PropertyType_TwnHse,Garden_N,Garden_Y,Pool_N,Pool_Y,Heating_N,Heating_Y,Cooling_N,Cooling_Y,Slop_GntlyInclnd,Slop_ModInclnd,Slop_NrlyLvl
209,0.5116279069767415,0.9999504925986002,0.40659800924006667,0.44250704934976004,0.5,0.9146341463414634,0.22988505747126436,0.8187872398069053,0.0,0.41000000000000003,0.8531493841424804,0.9598214285714285,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.3391304347826087,0.33252427184466016,0.0,0.10810810810810811,0.2203903169940761,0.1476765227215976,0.2069182654034665,0.6034770600221279,0.8783068783068784,0.8987854251012146,0.0,0.6683334615384615,0.9527060089489712,0.4840989399293286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
210,0.5116279069767415,0.5054458141491978,0.40659800924006667,0.0,0.31546487678572865,0.9146341463414634,0.22988505747126436,0.8187872398069053,0.0,0.41000000000000003,0.8465737440518962,0.9801587301587301,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.24782608695652175,0.3203883495145631,0.13901341898352443,0.027027027027026973,0.1155328720230536,0.10425406753301615,0.41401423456525743,0.2909340010991801,0.8359788359788359,0.8582995951417004,0.5930232558139535,0.6410257692307693,0.9550161626901049,0.5335689045936396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
211,0.5116279069767415,0.9999504925986002,0.40659800924006667,0.0,0.31546487678572865,0.9146341463414634,0.22988505747126436,0.8187872398069053,0.0,0.41000000000000003,0.8465737440518962,0.9801587301587301,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.24782608695652175,0.3203883495145631,0.13901341898352443,0.027027027027026973,0.1155328720230536,0.10425406753301615,0.41401423456525743,0.2909340010991801,0.8359788359788359,0.8582995951417004,0.5930232558139535,0.6410257692307693,0.9550161626901049,0.5335689045936396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
212,0.5116279069767415,0.27484033863061086,0.5374933317397155,0.44250704934976004,0.5,0.6585365853658537,0.42528735632183906,0.8666328683993227,0.0,0.41000000000000003,0.8523696964834763,0.9796626984126984,0.7739760316291208,0.0,0.9889241550278687,0.0,0.9970238095238094,0.0,0.43913043478260866,0.4441747572815534,0.3249375980993115,0.072072072072072,0.06260288604980214,0.054126521826140694,0.37858181760949655,0.6596500497764154,0.9206349206349207,0.9433198380566802,0.7015503875968992,0.7121796153846154,0.9752561052050829,0.5477031802120141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
213,0.5116279069767415,0.9999504925986002,0.5374933317397155,0.44250704934976004,0.5,0.6585365853658537,0.42528735632183906,0.8666328683993227,0.0,0.41000000000000003,0.8523696964834763,0.9796626984126984,0.7739760316291208,0.0,0.9889241550278687,0.0,0.9970238095238094,0.0,0.43913043478260866,0.4441747572815534,0.3249375980993115,0.072072072072072,0.06260288604980214,0.054126521826140694,0.37858181760949655,0.6596500497764154,0.9206349206349207,0.9433198380566802,0.7015503875968992,0.7121796153846154,0.9752561052050829,0.5477031802120141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
214,0.5116279069767415,0.25751274815581837,0.40659800924006667,0.44250704934976004,0.31546487678572865,0.8902439024390244,0.25287356321839083,0.8066172048100577,0.0,0.41000000000000003,0.8575446969001641,0.9523809523809523,0.5283208335737188,0.0,0.7432719905585171,0.0,0.9821428571428571,0.0,0.5565217391304348,0.4223300970873786,0.0,0.11711711711711725,0.09008676999484189,0.08015523925965126,0.3528609527758697,0.3691550740569513,0.9206349206349207,0.9433198380566802,0.5930232558139535,0.8336538461538462,0.9718082279430702,0.5053003533568904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0
215,0.5116279069767415,0.9999504925986002,0.40659800924006667,0.44250704934976004,0.31546487678572865,0.8902439024390244,0.25287356321839083,0.8066172048100577,0.0,0.41000000000000003,0.8575446969001641,0.9523809523809523,0.5283208335737188,0.0,0.7432719905585171,0.0,0.9821428571428571,0.0,0.5565217391304348,0.4223300970873786,0.0,0.11711711711711725,0.09008676999484189,0.08015523925965126,0.3528609527758697,0.3691550740569513,0.9206349206349207,0.9433198380566802,0.5930232558139535,0.8336538461538462,0.9718082279430702,0.5053003533568904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0
216,0.5116279069767415,0.2527847913262917,0.5374933317397155,0.44250704934976004,0.5,0.8902439024390244,0.25287356321839083,0.8066172048100577,0.0,0.41000000000000003,0.8577324921150725,0.9563492063492063,0.6666666666666667,0.0,0.8040432504115004,0.0,0.9846230158730158,0.0,0.5173913043478261,0.5509708737864077,0.0,0.0,0.2203903169940761,0.025831695089381997,0.3528609527758697,0.37184409033940713,1.0,0.9230769230769231,0.6007751937984496,0.85,0.9752561052050829,0.7915194346289752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
217,0.5116279069767415,0.9999504925986002,0.5374933317397155,0.44250704934976004,0.5,0.8902439024390244,0.25287356321839083,0.8066172048100577,0.0,0.41000000000000003,0.8577324921150725,0.9563492063492063,0.6666666666666667,0.0,0.8040432504115004,0.0,0.9846230158730158,0.0,0.5173913043478261,0.5509708737864077,0.0,0.0,0.2203903169940761,0.025831695089381997,0.3528609527758697,0.37184409033940713,1.0,0.9230769230769231,0.6007751937984496,0.85,0.9752561052050829,0.7915194346289752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0
218,0.5116279069767415,0.7551859002920764,0.5374933317397155,0.7564707973660301,0.6309297535714573,0.7804878048780488,0.1724137931034483,0.7870317428941548,0.6363636363636362,0.41999999999999993,0.8628843357982245,0.9712301587301587,0.6666666666666667,0.0,0.9854284033815436,0.0,0.9980158730158729,0.0,0.1826086956521739,0.3762135922330097,0.0,0.09009009009009006,0.1392226262567092,0.20355971193933414,0.2791474658623697,0.43740867133802225,0.6878306878306878,0.7044534412955465,0.6511627906976745,0.5825,0.9606754591195258,0.5371024734982331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
219,0.5116279069767415,0.9999504925986002,0.5374933317397155,0.7564707973660301,0.6309297535714573,0.7804878048780488,0.1724137931034483,0.7870317428941548,0.6363636363636362,0.41999999999999993,0.8628843357982245,0.9712301587301587,0.6666666666666667,0.0,0.9854284033815436,0.0,0.9980158730158729,0.0,0.1826086956521739,0.3762135922330097,0.0,0.09009009009009006,0.1392226262567092,0.20355971193933414,0.2791474658623697,0.43740867133802225,0.6878306878306878,0.7044534412955465,0.6511627906976745,0.5825,0.9606754591195258,0.5371024734982331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
220,0.5116279069767415,0.2745928016238395,0.5374933317397155,0.44250704934976004,0.5,0.6707317073170732,0.5172413793103449,0.8568447690349599,0.6363636363636362,0.41999999999999993,0.9065189669577257,0.9821428571428571,0.6666666666666667,0.0,0.9486228297078174,0.0,0.994047619047619,0.0,0.39999999999999997,0.42475728155339804,0.0,0.18018018018018034,0.30060553764725,0.054126521826140694,0.18634472564645058,0.6705193170385706,0.8783068783068784,0.8987854251012146,0.0,0.6762819230769231,0.9362813678466185,0.47703180212014135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
221,0.5116279069767415,0.9999504925986002,0.5374933317397155,0.44250704934976004,0.5,0.6707317073170732,0.5172413793103449,0.8568447690349599,0.6363636363636362,0.41999999999999993,0.9065189669577257,0.9821428571428571,0.6666666666666667,0.0,0.9486228297078174,0.0,0.994047619047619,0.0,0.39999999999999997,0.42475728155339804,0.0,0.18018018018018034,0.30060553764725,0.054126521826140694,0.18634472564645058,0.6705193170385706,0.8783068783068784,0.8987854251012146,0.0,0.6762819230769231,0.9362813678466185,0.47703180212014135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
222,0.5116279069767415,0.27018664290307015,0.23784458827331328,0.0,0.31546487678572865,0.9146341463414634,0.22988505747126436,0.8187872398069053,0.0,0.41000000000000003,0.8683613323366426,0.9672619047619047,0.5283208335737188,1.0,0.8400475969316734,0.7654526535433241,0.9885912698412698,0.9990089197224975,0.39999999999999997,0.4733009708737864,0.0,0.06306306306306309,0.1155328720230536,0.1476765227215976,0.3528609527758697,0.3471434684399308,0.8783068783068784,0.8987854251012146,0.0,0.6846153846153846,0.9177392125744761,0.48763250883392223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
223,0.5116279069767415,0.9999504925986002,0.23784458827331328,0.0,0.31546487678572865,0.9146341463414634,0.22988505747126436,0.8187872398069053,0.0,0.41000000000000003,0.8683613323366426,0.9672619047619047,0.5283208335737188,1.0,0.8400475969316734,0.7654526535433241,0.9885912698412698,0.9990089197224975,0.39999999999999997,0.4733009708737864,0.0,0.06306306306306309,0.1155328720230536,0.1476765227215976,0.3528609527758697,0.3471434684399308,0.8783068783068784,0.8987854251012146,0.0,0.6846153846153846,0.9177392125744761,0.48763250883392223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
224,0.5116279069767415,0.019877221644605925,0.5374933317397155,0.7564707973660301,0.5,0.7560975609756098,0.16091954022988506,0.800276199104165,0.0,0.41000000000000003,0.8575446969001641,0.9558531746031745,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.25217391304347825,0.3762135922330097,0.0,0.072072072072072,0.09008676999484189,0.23610538834464947,0.31046624998436195,0.10225974541451523,0.9206349206349207,0.9433198380566802,0.0,0.698718076923077,0.9860963683298424,0.7067137809187279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1
