Id,SalePrice
14475,817736.56
14493,740888.75
14494,1043526.8
14496,920994.06
14497,831444.94
14500,851444.56
14501,937647.56
14502,906169.1
14503,830475.3
14504,913008.56
14536,827217.3
14537,889464.6
14541,924653.3
14542,812200.44
14543,789590.44
14554,870099.25
14556,953183.9
14557,940191.94
14562,902880.56
14563,917396.8
14564,841311.6
14565,924857.8
14566,969708.2
14567,844455.06
14568,898589.6
14573,908678.25
14575,833536.94
14576,829673.9
14577,976468.9
14578,901236.1
14580,960275.1
14581,951602.44
14595,949945.06
14597,923548.1
14598,966429.9
14599,805704.44
14600,1029384.44
14601,779807
14620,907698.4
14622,906300.94
14623,1043526.8
14624,867665.44
14626,1082824.9
14628,866525.44
14630,1141440.5
14631,943622.6
14649,897333.5
14650,918210.2
14652,888054.2
14654,924653.3
14656,951330.25
14657,852705.06
14658,900354.75
14681,947454.3
14683,895127.4
14685,1077408.1
14688,996973.5
14689,951249.2
14690,992300.25
14691,840183.9
14692,924476
14693,847329.5
14695,981525.44
14697,939328.06
14698,920559.8
14699,969767.4
14700,940660
14701,970902.6
14702,906913.56
14703,924055.94
14704,926523.5
14706,902535.56
14707,984038.44
14708,826169.2
14710,976862.6
14730,923548.1
14731,966429.9
14732,1029086.2
14749,907698.4
14750,870887.75
14751,935753.6
14754,982012.6
14755,955144.1
14756,1029508.4
14757,1082824.9
14758,863268.7
14759,939523.4
14774,897333.5
14776,962085
14777,943101.25
14778,1042645.1
14779,825985
14780,1012812.2
14781,932312.7
14794,982675.56
14795,1312542.6
14797,953699.06
14798,983118.5
14799,997192.3
14800,1084984.4
14802,928223.56
14803,980738.7
14804,959245.8
14805,1029917.4
14806,989596.56
14809,970397.7
14812,998500.44
14813,1056234.2
14814,920559.8
14815,941167
14816,940660
14817,985014.44
14818,956364.56
14838,948368.56
14840,1050176.5
14841,974884.2
14842,1005064.1
14853,982012.6
14854,863268.7
14855,1058882
14856,1055891.6
14857,1005931.2
14858,1021502.1
14873,1009792.4
14874,1184309.4
14875,1008760.4
14876,864567
14886,1088116.2
14890,1072659.6
14891,1101823.9
14892,1098145.1
14893,1191788.9
14895,1096938.4
14896,1106785.1
14897,1083527.2
14900,1083816.4
14901,1051304.1
14902,1064486.5
14903,1099892.1
14904,1093345.4
14905,1052977
14906,1123785.5
14907,1081125.9
14908,1007084.25
14910,1030319.44
14911,1084166.6
14912,1086630
14913,1069699.6
14914,1034677.7
14915,1028817.44
14916,1143728.6
14917,924629.7
14919,974080.9
14938,1123806.1
14939,979787.06
14940,1128553.4
14941,1093852.5
14943,1067948.6
14960,988158.44
14961,1059071.6
14963,983471.1
14980,1061662
14982,1102195.9
14983,1121949.1
14984,1066373.6
14985,1027669.2
14986,1121166.2
14987,1033551.2
14988,984447.8
14989,1002540
14990,1004366.7
14995,1182531.1
14997,1243067.6
14998,1175742.1
14999,1204423.6
15000,1274054.5
15002,1122757.6
15003,1187849.5
15004,1269253
15005,1133467.8
15006,1181398.6
15007,1157242.2
15008,1164571.6
15009,1122375.6
15014,1166371.2
15015,1266444.9
15017,1080875.4
15018,1188352
15019,1212038.9
15020,1119053.8
15021,1235055.4
15022,1205721.1
15023,1149368.6
15024,1123785.5
15025,1170011.1
15026,1084166.6
15027,1251091.5
15028,1143728.6
15029,1103534.4
15030,1005007.5
15052,1043018.06
15053,1203423.1
15054,1157639.2
15072,1275221.6
15073,1147833.9
15075,1142857.5
15076,1087552.6
15080,1102195.9
15081,1290059.1
15082,1235705.1
15083,1027669.2
15093,1120002
15094,1075384.5
15095,1255212.9
15096,1102382.8
15097,1274054.5
15098,1222672.6
15099,1156376.6
15100,1135448.6
15101,1209653.8
15105,1261812.5
15107,1228050.4
15108,1207427
15109,1196718.9
15110,1212038.9
15112,1323876.8
15113,1292208.1
15114,1170011.1
15115,1214684.9
15116,1232575.4
15117,1024016.7
15118,1250035
15138,1165109
15139,1222217.6
15148,1169417.9
15151,1234932.4
15152,1268495.9
15153,1265449.1
15154,1287585.4
15155,1171950
15165,1411905.8
15166,1312162.4
15167,1295998.5
15168,1377005.2
15169,1439034.1
15170,1068723.1
15171,1292521.1
15172,1411053.1
15173,1354495.1
15174,1499883.4
15175,1430377.8
15176,1322902.4
15183,1391052.2
15184,1337444.9
15186,1329689.9
15187,1351046.4
15188,1356849.8
15197,1370555.2
15199,1472463.8
15200,1341544.6
15208,1321686.2
15211,1331067.1
15212,1260191.8
15213,1334557.8
15214,1264510.2
15215,1227307.9
15223,1504029
15224,1465247.5
15225,1491088
15226,1519948.5
15227,1372610.6
15229,1273836.4
15230,1369281.2
15231,1433929.5
15234,1292666.8
15235,1260468.6
15248,1514157.6
15250,1341907.2
15251,1480730.4
15256,1473849
15258,1527541.8
15266,1281276.2
15267,1334262.4
15268,1422159.6
15272,1726872.1
15275,1415187.1
15276,1657769
15277,1573007.5
15278,1591619.2
15282,1305634.4
15283,1542169.4
15284,1742022.8
15285,1343272.2
15292,1535445.9
15293,1408334.1
15294,1749812
15297,1638610
15298,1662556.9
15299,1701992.8
15303,1588257.4
15308,1724555.8
15325,1547765.1
15327,1873496.2
15427,468214.2
15433,417688.75
15440,455089.8
15442,402689.88
15453,406815.62
15556,710703.06
15559,430551.34
15576,406815.62
15584,382741.34
15672,377871.3
15674,470727.4
15675,351586.94
15685,469005.06
15686,430551.34
15696,518929.5
15698,381089.75
15703,397785.3
15710,381344.94
15796,425774.88
15798,377871.3
15816,469143.47
15838,453368.62
15840,499130.22
15841,465021.56
15842,492616.84
15909,486782.97
15910,530360.1
15918,496460.7
15923,548942.8
15928,458250.62
15934,548641.2
15935,538681.8
15938,612497.25
15940,567405.3
16026,524413.7
16028,481610.97
16048,606653.8
16052,615585.1
16056,578854.94
16063,539054.8
16066,642698.06
16067,615689.4
16068,538234.06
16070,588107.75
16073,596147.5
16074,589259.44
16076,602053.8
16077,612295.1
16199,611471.2
16203,642915.7
16206,593733.6
16208,597373.5
16212,565721.75
16226,653107.56
16229,571412.6
16231,599322.56
16232,736680.94
16233,635831.7
16234,606653.8
16236,604226.94
16239,615585.1
16240,609334.2
16243,578854.94
16244,635673.44
16250,689419.3
16251,697009.2
16253,601984.8
16256,656962.44
16257,639434.1
16258,596147.5
16259,672815.5
16260,652677.2
16263,618306.06
16264,622656.44
16266,612295.1
16267,856713.5
16343,725060.94
16347,570974.3
16349,597373.5
16359,661604.3
16363,713529.75
16364,708436.9
16366,676766.75
16368,640790.44
16369,699652.75
16371,667542.5
16374,701774.6
16376,739745.56
16377,720412.8
16378,609970.8
16380,671780.44
16381,565387.56
16384,674826.3
16385,657988.6
16389,708455.8
16391,644394.9
16392,712302.75
16394,673664.44
16396,654522
16458,781002.06
16460,596023.4
16461,727998.6
16463,727132.7
16465,654050.94
16483,709001.94
16484,713529.75
16485,748746.4
16486,723013
16487,700494.44
16488,681697.9
16493,667542.5
16494,702161.3
16509,671813.44
16510,768151.06
16511,696230.4
16512,782369.94
16513,668134.56
16514,782809.56
16515,732330.06
16563,773827.5
16568,676328.25
16571,703366.4
16572,829426.8
16585,769011.94
16586,829583.1
16588,801863.75
16593,783143.9
16594,737824.1
16596,805975.7
16597,745730
16598,790051
16599,679647.25
16602,751179.8
16641,722634.4
16642,773827.5
16643,811258.2
16646,754170.9
16648,788079.25
16658,824875.25
16664,724777.06
16670,807996.44
16704,781097.56
16705,872654.9
16706,781698.4
16709,743527.06
16710,791908.9
16720,823563.5
16722,924892.44
16723,802466.7
16731,827744.3
16735,719320.3
16736,841033.75
16767,906552.3
16769,944206.25
16770,796907.1
16771,778083.44
16772,840518.6
16773,932385.1
16776,902144.9
16780,1008327.9
16798,905322.25
16801,946527.5
16802,869467.06
