Id,SalePrice
3290,792612.6
3317,710928.4
3318,674693
3321,771246.5
3322,713942.2
3323,766893.8
3324,724202.6
3325,841590.1
3326,799522.75
3329,829105.5
3330,817427.6
3332,832160.2
3333,897210.4
3339,1031204.1
3340,960194.94
3342,1030322.25
3345,738481.75
3346,822712.5
3347,785263.1
3348,832430.5
3351,792217.9
3354,1054207.2
3355,999577.7
3356,929776.06
3359,1052872.6
3391,972014.75
3392,814433.75
3393,810159.4
3395,942988.9
3397,1019365.94
3408,1001717
3410,876659.2
3427,903852.25
3430,1017656.8
3432,929857.2
3442,996679.5
3443,907206.25
3446,1084286
3447,1207791.5
3451,880689.5
3454,922381.1
3466,965860.1
3467,962525.25
