
ID,PredictedPrice,ActualPrice,Difference,PercentDiff
128,497758.004,518000,20241.995999999985,3.9077212355212323
129,506347.2288,535000,28652.771200000017,5.355658168224302
130,417215.3071,535000,117784.69290000002,22.015830448598138
131,623628.9564,543500,80128.95640000002,14.74313825206992
133,593584.6363,505000,88584.63630000001,17.541512138613864
134,635564.7456,525500,110064.74560000002,20.94476605137964
135,437530.9182,530000,92469.08179999999,17.446996566037733
136,487439.2165,538000,50560.78350000002,9.397915148698889
137,806036.0383,535000,271036.0383,50.66094173831775
138,521197.9426,525088,3890.0573999999906,0.7408391355353751
139,726106.9355,502500,223606.93550000002,44.498892636815924
140,404915.3175,530000,125084.6825,23.600883490566037
141,771086.3749,510000,261086.37490000005,51.19340684313727
142,484324.3572,550000,65675.64279999997,11.94102596363636
143,448267.785,535000,86732.21500000003,16.21162897196262
144,443799.4199,500000,56200.58010000002,11.240116020000004
180,517089.3491,520000,2910.650900000008,0.5597405576923092
187,632786.6318,580000,52786.631799999974,9.101143413793098
188,499659.8438,560600,60940.15620000003,10.870523760256873
189,646769.9152,600000,46769.91520000005,7.794985866666675
190,493720.8331,600000,106279.16690000001,17.713194483333336
191,765406.578,600000,165406.57799999998,27.567762999999996
192,489861.6277,555000,65138.37229999999,11.736643657657655
196,542087.6004,580000,37912.399600000004,6.536620620689656
197,798333.087,570000,228333.08700000006,40.058436315789486
198,559690.188,600000,40309.812000000034,6.718302000000005
199,569611.7078,585000,15388.292200000025,2.6304772991453036
200,549229.8052,600000,50770.194800000056,8.461699133333344
201,484324.3572,550000,65675.64279999997,11.94102596363636
202,695756.0489,596000,99756.04890000005,16.737592097315446
203,467268.0824,595000,127731.91759999999,21.467549176470584
204,501419.5394,600000,98580.46059999999,16.430076766666666
205,458633.717,560000,101366.283,18.101121964285714
206,458558.8416,590000,131441.15840000001,22.278162440677967
207,433093.4791,590000,156906.5209,26.59432557627119
251,638917.7406,582000,56917.74060000002,9.779680515463921
252,799231.1434,555000,244231.14339999994,44.00561142342341
255,545856.0137,605000,59143.98629999999,9.775865504132229
256,646769.9152,600000,46769.91520000005,7.794985866666675
257,885678.3871,633000,252678.38710000005,39.91759669826225
258,493720.8331,600000,106279.16690000001,17.713194483333336
259,536690.4188,628000,91309.58120000002,14.539742229299366
260,765406.578,600000,165406.57799999998,27.567762999999996
261,625145.592,610000,15145.591999999946,2.4828839344262206
263,774421.5125,650000,124421.51249999995,19.141771153846147
264,732638.1364,618000,114638.13639999996,18.54986025889967
265,647140.0919,601000,46140.0919,7.677219950083194
266,598422.7564,601000,2577.2436000000453,0.42882589018303585
267,595507.7455,629000,33492.25450000004,5.3246827503974625
268,559690.188,600000,40309.812000000034,6.718302000000005
269,544299.763,604000,59700.236999999965,9.88414519867549
270,547671.1985,600000,52328.80149999994,8.721466916666659
271,574015.5759,650000,75984.42409999995,11.68991139999999
272,720570.5119,635500,85070.51190000004,13.386390542879628
273,1037125.466,633000,404125.466,63.84288562401264
274,613633.559,650000,36366.44099999999,5.594837076923076
275,839900.907,630000,209900.907,33.31760428571429
276,635583.9436,640000,4416.056400000001,0.6900088125000002
277,501419.5394,600000,98580.46059999999,16.430076766666666
278,485041.2585,650000,164958.7415,25.378267923076926
279,618230.5038,645000,26769.496200000052,4.150309488372101
335,518704.337,610000,91295.663,14.966502131147541
336,673838.7457,638000,35838.74569999997,5.617358260188083
340,682395.2392,700000,17604.760800000047,2.514965828571435
341,700205.5767,672000,28205.576699999976,4.197258437499996
342,674811.2664,691850,17038.733600000036,2.462778579171791
343,932070.2623,670000,262070.26229999994,39.11496452238805
344,693257.7046,675000,18257.704600000056,2.7048451259259343
345,639692.0222,685000,45307.97779999999,6.614303328467153
346,629882.6854,668000,38117.31460000004,5.7061848203592875
347,890741.4503,687500,203241.45030000003,29.562392770909096
348,677130.6146,672000,5130.614599999972,0.7634843154761862
351,774421.5125,650000,124421.51249999995,19.141771153846147
352,844637.929,668000,176637.929,26.44280374251497
353,585225.4171,700000,114774.58290000004,16.39636898571429
354,590250.2272,690000,99749.77280000004,14.456488811594209
355,806754.0071,700000,106754.00710000005,15.25057244285715
356,702079.0425,687500,14579.042499999981,2.120587999999997
357,574015.5759,650000,75984.42409999995,11.68991139999999
358,872347.1451,692000,180347.14509999997,26.061726170520227
359,523620.8849,660000,136379.1151,20.66350228787879
360,624758.4882,695000,70241.51179999998,10.106692345323738
361,620322.6664,675000,54677.33360000001,8.10034571851852
362,613633.559,650000,36366.44099999999,5.594837076923076
363,696593.5046,675000,21593.504599999986,3.199037718518517
364,664060.9588,658000,6060.958800000022,0.9211183586626174
365,613413.6321,670000,56586.367899999954,8.4457265522388
366,733605.6561,665000,68605.65610000002,10.316640015037597
367,485041.2585,650000,164958.7415,25.378267923076926
368,582381.7408,681000,98618.25919999997,14.481389016152713
369,886831.1531,665000,221831.1531,33.35806813533835
370,915048.3316,700000,215048.33160000003,30.721190228571434
432,751256.9434,670000,81256.94339999999,12.127901999999999
433,853355.9726,665000,188355.97259999998,28.324206406015033
435,766794.7632,711500,55294.763200000045,7.7715759943780816
436,712373.2833,701000,11373.28330000001,1.6224369900142668
437,682395.2392,700000,17604.760800000047,2.514965828571435
438,734337.3329,746000,11662.667099999962,1.563360201072381
439,763545.2598,745000,18545.2598,2.4892966174496647
440,929433.4422,702000,227433.44220000005,32.39792623931624
441,728756.1818,715000,13756.18180000002,1.9239415104895135
442,493696.2741,722000,228303.72590000002,31.621014667590032
443,1023845.853,742000,281845.853,37.98461630727763
444,1017797.97,745000,272797.97,36.61717718120805
445,724917.8895,748000,23082.11049999995,3.0858436497326136
449,727346.3308,739000,11653.669200000004,1.5769511772665767
450,777394.9712,710500,66894.97120000003,9.415196509500356
451,800166.8748,739000,61166.87479999999,8.276978998646818
452,654611.594,720000,65388.40599999996,9.08172305555555
453,585225.4171,700000,114774.58290000004,16.39636898571429
454,600893.8177,740000,139106.1823,18.798132743243244
455,806754.0071,700000,106754.00710000005,15.25057244285715
456,1023777.045,750000,273777.04500000004,36.503606000000005
457,724477.6969,745000,20522.30310000002,2.7546715570469824
458,908101.7332,720000,188101.73320000002,26.125240722222227
459,562540.1762,748000,185459.8238,24.794094090909095
460,708684.339,705000,3684.3390000000363,0.5226012765957498
461,744845.745,725000,19845.744999999995,2.737344137931034
462,729282.2696,726000,3282.2695999999996,0.45210325068870516
463,727684.5396,740000,12315.460399999982,1.664251405405403
464,814456.4942,732000,82456.49419999996,11.264548387978136
465,709923.9942,720000,10076.005800000043,1.399445250000006
466,915048.3316,700000,215048.33160000003,30.721190228571434
467,785921.8423,735000,50921.84230000002,6.928141809523812
514,992595.6515,749900,242695.65150000004,32.3637353647153
519,918211.5982,790000,128211.59820000001,16.229316227848102
520,1051144.984,787500,263644.98399999994,33.47872812698412
521,1257109.953,757000,500109.953,66.06472298546895
522,853564.3305,790000,63564.33050000004,8.046117784810132
523,1101822.759,800000,301822.7590000001,37.72784487500001
524,729707.1282,752500,22792.871799999964,3.028953063122919
525,883190.9106,800000,83190.91059999994,10.398863824999992
526,724544.6693,780000,55455.33070000005,7.109657782051289
527,883690.3723,788000,95690.37230000005,12.143448261421327
528,901287.8411,785000,116287.84109999996,14.813737719745218
529,656258.3024,785000,128741.69759999996,16.400216254777064
530,820382.0592,765000,55382.05920000002,7.2394848627451
531,686342.4755,765000,78657.52450000006,10.282029346405237
532,901763.1917,800000,101763.19169999997,12.720398962499996
533,1040440.905,755000,285440.905,37.80674238410596
538,728850.6947,758000,29149.305300000007,3.8455547889182067
539,655845.5592,751000,95154.44079999998,12.670364953395472
540,825002.8144,781000,44002.81440000003,5.634163175416138
541,786975.1515,795000,8024.848499999964,1.0094149056603727
542,759527.7887,770000,10472.211299999966,1.3600274415584372
543,672201.0068,752000,79798.99320000003,10.611568244680855
544,1023777.045,750000,273777.04500000004,36.503606000000005
545,826893.0156,790000,36893.01560000004,4.67000197468355
546,764791.7647,775000,10208.235299999942,1.3171916516128959
547,800571.6993,765000,35571.69929999998,4.649895333333331
548,981575.7728,788000,193575.77280000004,24.565453401015233
549,755062.3574,770000,14937.642600000021,1.9399535844155873
550,808394.1731,770000,38394.173100000015,4.986256246753248
551,859667.2193,800000,59667.2193,7.4584024125
552,908710.5381,756000,152710.5381,20.199806626984127
553,771609.893,800000,28390.10699999996,3.5487633749999947
554,679574.8426,786000,106425.15740000003,13.540096361323158
555,714402.4924,795000,80597.50760000001,10.138051270440252
556,1054303.652,760000,294303.652,38.724164736842106
605,809350.9608,802000,7350.960800000001,0.9165786533665836
606,803094.8175,837500,34405.182499999995,4.108081492537313
607,1103926.825,843000,260926.82499999995,30.95217378410438
608,840435.7677,835000,5435.767699999968,0.650990143712571
609,1101822.759,800000,301822.7590000001,37.72784487500001
610,883190.9106,800000,83190.91059999994,10.398863824999992
611,763779.1356,845000,81220.86439999996,9.61193661538461
612,854601.0216,810000,44601.02159999998,5.50629896296296
613,854601.0216,810000,44601.02159999998,5.50629896296296
614,771355.8236,802000,30644.176399999997,3.8209696259351618
615,806936.54,807500,563.4599999999627,0.06977832817337
616,901763.1917,800000,101763.19169999997,12.720398962499996
617,1119873.434,820000,299873.4339999999,36.56993097560974
618,1030759.392,815000,215759.392,26.473545030674845
624,1082452.264,840000,242452.26399999997,28.86336476190476
625,1048304.337,825000,223304.33700000006,27.067192363636373
626,962799.74,835500,127299.73999999999,15.236354278874925
627,831859.8185,838000,6140.181499999948,0.7327185560859126
628,886792.7585,805000,81792.7585,10.160591118012421
629,811849.531,813000,1150.469000000041,0.14150910209102593
630,890623.1228,830000,60623.12280000001,7.303990698795182
631,989409.6526,827000,162409.65260000003,19.63841022974607
632,799427.122,841000,41572.878000000026,4.943267300832345
633,916191.704,837000,79191.70400000003,9.461374432497017
634,837559.381,830000,7559.381000000052,0.9107687951807293
635,1184600.562,818000,366600.5619999999,44.81669462102688
636,1059589.672,850000,209589.67200000002,24.657608470588237
637,693278.591,827250,133971.40899999999,16.194791054699305
638,962144.0421,850000,112144.04209999996,13.193416717647056
639,743430.9681,805000,61569.03189999994,7.648326944099372
640,910469.0432,826000,84469.04319999996,10.226276416464886
641,829210.5297,813500,15710.529699999955,1.931226760909644
642,921285.2828,840000,81285.28280000004,9.676819380952386
643,1002177.473,837500,164677.473,19.66298185074627
644,812499.7936,845000,32500.206400000025,3.8461782721893516
645,859943.2994,816000,43943.29940000002,5.385208259803924
646,859667.2193,800000,59667.2193,7.4584024125
647,853318.8608,850000,3318.860800000024,0.3904542117647087
648,742522.1207,848000,105477.87930000003,12.438429162735853
649,910490.62,850000,60490.619999999995,7.116543529411764
650,771609.893,800000,28390.10699999996,3.5487633749999947
651,861186.6239,846000,15186.623900000006,1.7951092080378257
652,765408.0406,820000,54591.95940000005,6.65755602439025
653,874733.8506,840000,34733.850600000005,4.134982214285715
654,939833.2123,845000,94833.21230000001,11.222865360946747
655,887831.8446,833000,54831.84459999995,6.582454333733488
656,776710.5377,850000,73289.46230000001,8.622289682352942
657,1008947.681,839000,169947.68099999998,20.255981048867696
698,847800.6144,842000,5800.614399999962,0.6889090736341997
699,842597.1598,835000,7597.159800000023,0.9098394970059909
700,701371.3445,820000,118628.6555,14.466909207317071
701,825231.8821,808000,17231.882100000046,2.1326586757425803
702,794309.5871,820000,25690.412899999996,3.1329771829268287
703,835434.8016,845600,10165.198399999994,1.2021284768211913
706,1087601.493,885000,202601.49300000002,22.892824067796614
707,912377.2641,865000,47377.26410000003,5.477140358381506
708,1100648.984,880000,220648.98399999994,25.07374818181817
709,902875.4843,861000,41875.48430000001,4.863587026713125
710,1277612.864,900000,377612.86400000006,41.95698488888889
711,1072560.734,875000,197560.73399999994,22.57836959999999
712,899670.1527,865500,34170.15269999998,3.9480245753899452
713,973503.0614,870000,103503.0614,11.896903609195403
714,894686.2739,878000,16686.27390000003,1.9004867767653792
715,959164.7911,885000,74164.79110000003,8.380202384180794
716,1121366.89,868000,253366.8899999999,29.189733870967732
717,956093.1942,861000,95093.19420000003,11.044505714285718
718,1024160.604,857500,166660.60400000005,19.435638950437323
722,979426.9101,882000,97426.91009999998,11.046134931972787
723,1036549.268,891000,145549.26800000004,16.33549584736252
724,914375.0437,868000,46375.04370000004,5.342746970046088
725,661985.9591,870000,208014.04090000002,23.90965987356322
726,823326.7742,851000,27673.225800000015,3.2518479200940087
727,866801.0042,876000,9198.995800000033,1.0501136757990905
728,1082297.63,860000,222297.6299999999,25.848561627906964
729,1059589.672,850000,209589.67200000002,24.657608470588237
730,766416.0139,858888,92471.98609999998,10.766477829472525
731,970984.5916,850000,120984.59160000004,14.233481364705888
732,922325.8117,870000,52325.81169999996,6.014461114942525
733,1107617.668,862000,245617.66800000006,28.493929002320193
734,998577.3348,900000,98577.33479999995,10.953037199999995
735,921342.8355,852500,68842.83550000004,8.07540592375367
736,878315.0627,893888,15572.93729999999,1.742157552176558
737,1034390.821,895000,139390.821,15.57439340782123
738,869775.5117,891000,21224.488299999968,2.382097452300782
739,799854.0048,855000,55145.995200000005,6.449824000000001
740,968131.5038,900000,68131.50379999995,7.5701670888888835
741,1063634.039,880000,183634.0390000001,20.867504431818194
742,846839.5614,850000,3160.438599999994,0.37181630588235226
743,910490.62,850000,60490.619999999995,7.116543529411764
744,961353.0024,870000,91353.0024,10.500345103448277
745,1093615.524,889000,204615.52399999998,23.01636940382452
746,776710.5377,850000,73289.46230000001,8.622289682352942
778,775239.0824,860000,84760.91760000004,9.855920651162796
779,1057201.896,892000,165201.89599999995,18.520391928251115
780,877961.5021,870000,7961.5021000000415,0.9151151839080508
781,835751.766,860000,24248.234000000055,2.8195620930232623
782,844428.3699,878000,33571.63009999995,3.823648075170837
783,854835.5902,891000,36164.40980000002,4.058856318742988
784,860857.4897,860000,857.4897000000346,0.0997081046511668
789,1134964.975,912000,222964.9750000001,24.44791392543861
790,958211.649,941000,17211.648999999976,1.8290806588735362
791,756487.133,925000,168512.86699999997,18.21760724324324
792,1006565.835,935000,71565.83499999996,7.654099999999995
793,995275.8611,920600,74675.86109999998,8.111651216597869
794,1277612.864,900000,377612.86400000006,41.95698488888889
795,778663.6314,930000,151336.36860000005,16.272727806451616
796,1070274.959,930000,140274.95900000003,15.083328924731187
797,1044199.134,927000,117199.13399999996,12.642840776699025
798,807386.2744,917000,109613.7256,11.953514242093785
805,1023758.234,901000,122758.23400000005,13.624665260821317
806,951199.6961,930000,21199.696099999943,2.2795372150537574
807,965555.0248,950000,15555.024800000014,1.6373710315789487
808,930379.1648,902000,28379.164800000028,3.1462488691796042
809,937669.8544,902000,35669.85439999995,3.954529312638576
810,1132342.893,935000,197342.89299999992,21.106191764705876
811,1050356.414,910000,140356.4140000001,15.42378175824177
812,856223.755,945000,88776.245,9.39431164021164
813,1057142.325,905000,152142.32499999995,16.81130662983425
814,990876.1671,935000,55876.16709999996,5.976060652406414
815,1180698.624,928000,252698.62400000007,27.230455172413798
816,963432.4801,950000,13432.480100000044,1.413945273684215
817,916854.6752,905000,11854.675200000056,1.3099088618784593
818,849122.2534,940000,90877.74659999995,9.667845382978719
819,1043661.715,914250,129411.71499999997,14.154959256220941
820,1007003.222,920800,86203.22199999995,9.361774761077319
821,814519.1112,950000,135480.88879999996,14.261146189473681
822,1218562.69,949000,269562.68999999994,28.40491991570073
823,851308.0983,950000,98691.90170000005,10.388621231578952
824,1001301.879,900000,101301.87899999996,11.255764333333328
825,1018178.141,916888,101290.14099999995,11.047166175148975
826,1057200.175,911000,146200.17500000005,16.048317782656426
827,1015117.862,930000,85117.86199999996,9.152458279569888
828,968131.5038,900000,68131.50379999995,7.5701670888888835
829,966732.7016,910000,56732.70160000003,6.2343628131868165
830,1101537.648,949000,152537.64800000004,16.073514014752377
831,1007595.349,923500,84095.34900000005,9.106155820249057
832,1124991.256,926000,198991.25600000005,21.48933650107992
833,1145646.084,947000,198646.08400000003,20.97635522703274
834,830155.7822,921000,90844.21779999998,9.863650141150922
861,1171526.585,928000,243526.58499999996,26.242088900862065
862,859657.2931,922000,62342.70689999999,6.761681876355747
867,980455.9986,962000,18455.99860000005,1.9185029729729783
868,982532.8775,962000,20532.877499999944,2.134394750519745
869,796966.6543,980000,183033.34569999995,18.676872010204075
870,1097853.637,985000,112853.6370000001,11.457222030456863
871,1330038.022,968000,362038.0220000001,37.40062210743803
872,972816.5739,970000,2816.5738999999594,0.2903684432989649
873,925888.6689,980000,54111.33109999995,5.521564397959178
874,1232459.444,987000,245459.4439999999,24.86924457953393
875,1035741.922,988000,47741.92200000002,4.832178340080974
876,1090248.023,965000,125248.02300000004,12.979069740932648
877,1053488.505,960000,93488.50499999989,9.738385937499988
878,1004892.418,986000,18892.417999999947,1.9160667342799136
880,1259440.833,985000,274440.8330000001,27.86201350253808
881,1136625.052,961000,175625.0519999999,18.27523954214359
882,992588.0193,952000,40588.01930000004,4.263447405462189
883,965555.0248,950000,15555.024800000014,1.6373710315789487
884,1088026.282,956000,132026.2819999999,13.810280543933043
885,884713.6665,959000,74286.33349999995,7.746228727841496
886,941509.1599,965000,23490.84010000003,2.4342839481865317
887,957852.113,953000,4852.113000000012,0.5091409233997913
888,963432.4801,950000,13432.480100000044,1.413945273684215
889,849239.4498,983000,133760.55020000006,13.607380488301125
890,893360.0286,976000,82639.97140000004,8.467210184426234
891,1076625.268,984000,92625.26799999992,9.41313699186991
892,1004936.311,1000000,4936.310999999987,0.49363109999999866
893,814519.1112,950000,135480.88879999996,14.261146189473681
894,1168717.185,991000,177717.18500000006,17.93311654894047
895,851308.0983,950000,98691.90170000005,10.388621231578952
896,1057566.382,960000,97566.38199999998,10.163164791666665
897,984171.6641,1000000,15828.335899999947,1.5828335899999948
898,1013535.728,965000,48535.728,5.029609119170985
899,1115073.889,955000,160073.88899999997,16.761663769633504
900,1013743.963,960000,53743.96299999999,5.598329479166665
901,1003229.337,960000,43229.33700000006,4.503055937500006
902,984924.4893,957000,27924.489300000016,2.917919467084641
918,937135.7922,957000,19864.207799999975,2.075674796238242
919,1111038.193,975000,136038.19299999997,13.952635179487178
920,1135020.803,1000000,135020.80300000007,13.502080300000008
921,1166695.857,1048888,117807.85700000008,11.231690800161703
922,1162432.496,1075000,87432.49600000004,8.13325544186047
923,1173873.138,1065000,108873.13800000004,10.222829859154933
924,950563.7023,1005000,54436.297699999996,5.41654703482587
925,1122546.294,1100000,22546.293999999994,2.0496630909090907
926,1103849.573,1020000,83849.57300000009,8.220546372549029
927,1000593.01,1060000,59406.98999999999,5.604433018867923
928,1094775.448,1070500,24275.44800000009,2.267673797290994
929,1158352.416,1010000,148352.41599999997,14.688358019801978
930,1216061.695,1053000,163061.69500000007,15.485441120607794
931,1140105.69,1075000,65105.689999999944,6.056343255813948
932,1179854.659,1098000,81854.65899999999,7.454886976320582
933,1118913.615,1090000,28913.61499999999,2.6526252293577977
934,1035146.967,1075000,39853.033000000054,3.7072588837209355
935,1149528.276,1075000,74528.27600000007,6.932862883720937
936,944072.5358,1035000,90927.46420000005,8.785262241545897
937,1018121.719,1042000,23878.28099999996,2.2915816698656393
938,858768.4004,1048000,189231.59959999996,18.056450343511447
939,924310.0525,1090000,165689.9475,15.200912614678899
940,965807.0666,1090000,124192.93339999998,11.39384710091743
941,1287207.884,1075000,212207.88400000008,19.740268279069774
942,1161501.805,1070000,91501.80499999993,8.551570560747658
943,1448916.546,1100000,348916.5460000001,31.719686000000006
944,1058849.794,1100000,41150.206000000006,3.740927818181819
945,1102866.96,1005000,97866.95999999996,9.73800597014925
946,977422.2088,1013000,35577.79119999998,3.5121215399802543
947,952653.9631,1025000,72346.03689999995,7.05814994146341
953,981324.6867,1056000,74675.31330000004,7.071525880681821
954,1039416.836,1045000,5583.16399999999,0.534274066985645
955,1185420.462,1001000,184420.46200000006,18.423622577422584
956,1167941.455,1100000,67941.45500000007,6.1764959090909155
957,951650.3271,1035000,83349.6729,8.053108492753623
958,927046.7559,1015000,87953.24410000001,8.66534424630542
959,877458.7262,1022500,145041.27379999997,14.184965652811732
960,1185176.409,1032000,153176.40899999999,14.842675290697674
961,1040722.36,1030000,10722.359999999986,1.041005825242717
962,975114.8469,1061000,85885.1531,8.094736390197927
963,1218371.751,1002000,216371.75099999993,21.593987125748495
964,991165.2773,1100000,108834.72270000004,9.894065700000004
965,1064793.142,1000950,63843.14199999999,6.3782548578850085
966,878928.9141,1075000,196071.08589999995,18.239170781395345
967,1115532.305,1060000,55532.304999999935,5.2388966981132015
968,1154687.127,1095000,59687.127000000095,5.4508791780822
969,1004936.311,1000000,4936.310999999987,0.49363109999999866
970,1070091.242,1088000,17908.757999999914,1.6460255514705802
971,984171.6641,1000000,15828.335899999947,1.5828335899999948
972,1214393.305,1080000,134393.30499999993,12.443824537037031
973,1165643.185,1020000,145643.18500000006,14.278743627450986
997,1179826.075,1002000,177826.07499999995,17.74711327345309
998,1330659.151,1010000,320659.15100000007,31.748430792079212
999,1135020.803,1000000,135020.80300000007,13.502080300000008
1000,944767.4147,1100000,155232.58530000004,14.112053209090913
1001,926805.6163,1035000,108194.3837,10.453563642512078
1002,1086172.042,1060000,26172.0419999999,2.4690605660377263
1003,894100.0975,1062600,168499.90249999997,15.857321899115373
1005,1052185.013,1145000,92814.98699999996,8.106112401746723
1006,1220180.352,1200000,20180.351999999955,1.6816959999999965
1007,1149149.365,1116000,33149.36499999999,2.970373207885304
1008,1003138.825,1182000,178861.17500000005,15.132079103214894
1009,1079767.311,1190000,110232.68900000001,9.26325117647059
1010,1122546.294,1100000,22546.293999999994,2.0496630909090907
1011,1088188.73,1105000,16811.27000000002,1.5213819004524902
1012,992776.1053,1135500,142723.89469999995,12.569255367679432
1013,1071249.562,1127000,55750.43800000008,4.946800177462297
1014,1098425.341,1160000,61574.658999999985,5.308160258620688
1015,1125170.598,1180000,54829.402,4.646559491525424
1016,1153166.235,1190000,36833.7649999999,3.0952743697478904
1017,1049176.795,1104500,55323.205000000075,5.008891353553651
1018,1015719.872,1161000,145280.12800000003,12.513361584840657
1019,1289955.829,1198200,91755.82899999991,7.657805792021358
1020,1082333.886,1200000,117666.11400000006,9.805509500000005
1021,861320.4895,1135000,273679.5105,24.11273220264317
1022,835825.2601,1150000,314174.73990000004,27.319542600000002
1023,1067378.52,1112000,44621.47999999998,4.012723021582732
1024,1050177.845,1112500,62322.15500000003,5.60199146067416
1025,1185195.123,1125000,60195.122999999905,5.350677599999991
1026,1113964.653,1200000,86035.34700000007,7.1696122500000055
1027,869538.8991,1106000,236461.10089999996,21.379846374321875
1028,1042268.745,1121000,78731.255,7.023305530776093
1029,1027788.147,1125000,97211.853,8.6410536
1030,1072439.88,1200000,127560.12000000011,10.63001000000001
1031,1064145.177,1185000,120854.82300000009,10.198719240506335
1032,732090.6472,1105000,372909.3528,33.74745274208145
1033,1448916.546,1100000,348916.5460000001,31.719686000000006
1034,1058849.794,1100000,41150.206000000006,3.740927818181819
1035,1404994.302,1151000,253994.3019999999,22.067272111207636
1038,1193831.415,1170000,23831.415000000037,2.0368730769230803
1039,1108431.081,1155000,46568.918999999994,4.031941038961039
1040,1304927.709,1200000,104927.70900000003,8.743975750000002
1041,1211072.006,1167000,44072.00600000005,3.776521508140536
1042,1442474.858,1150000,292474.858,25.432596347826085
1043,1153945.712,1170000,16054.287999999942,1.3721613675213624
1044,1124361.395,1131500,7138.604999999981,0.6308974812196183
1045,1271231.151,1107500,163731.15100000007,14.783851106094815
1046,1167941.455,1100000,67941.45500000007,6.1764959090909155
1047,1125821.915,1162000,36178.08499999996,3.113432444061959
1048,1187874.756,1200000,12125.243999999948,1.0104369999999956
1049,866988.8429,1195000,328011.15709999995,27.448632393305434
1050,1051625.403,1120000,68374.59700000007,6.104874732142863
1051,1514641.659,1190000,324641.659,27.28081168067227
1052,972106.8027,1165000,192893.1973,16.55735599141631
1053,1212531.729,1150000,62531.72900000005,5.437541652173918
1054,1124158.336,1151000,26841.664000000106,2.3320298870547442
1055,1225791.357,1190000,35791.35700000008,3.007677058823536
1056,1050858.641,1170000,119141.35899999994,10.183022136752133
1057,1134602.009,1195000,60397.99099999992,5.054225188284512
1058,1138250.593,1101000,37250.59300000011,3.3833417801998285
1059,1103449.298,1160000,56550.70200000005,4.8750605172413835
1060,1042000.278,1101000,58999.72199999995,5.35873950953678
1061,1062519.083,1128800,66280.9169999999,5.871803419560587
1062,1247370.798,1200000,47370.79799999995,3.9475664999999958
1063,991165.2773,1100000,108834.72270000004,9.894065700000004
1064,1001533.679,1123000,121466.321,10.816235173642031
1065,1481500.165,1188000,293500.16500000004,24.705401094276098
1066,1007479.558,1192000,184520.44200000004,15.479902852348998
1067,1092456.868,1200000,107543.13199999998,8.961927666666664
1068,1025115.531,1133000,107884.46900000004,9.522018446601946
1069,1058344.932,1190000,131655.06799999997,11.063451092436972
1070,1205209.841,1180000,25209.841000000015,2.136427203389832
1071,1206758.257,1110000,96758.25699999998,8.716960090090089
1072,1346340.069,1133000,213340.0689999999,18.829661871138562
1073,1314222.595,1158000,156222.59499999997,13.490724956822106
1074,1055838.783,1150000,94161.21699999995,8.187931913043474
1075,1250635.87,1200000,50635.87000000011,4.219655833333342
1076,1206329.089,1170000,36329.08899999992,3.105050341880335
1077,1104000.121,1115888,11887.878999999957,1.0653290473595878
1078,1191347.187,1150000,41347.18699999992,3.5954075652173847
1079,1117229.63,1109000,8229.629999999888,0.7420766456266806
1080,1296233.724,1125000,171233.72399999993,15.22077546666666
1098,1046349.686,1135000,88650.31400000001,7.810600352422909
1099,1134599.459,1175000,40400.54099999997,3.4383439148936144
1100,1185371.984,1170000,15371.983999999939,1.313844786324781
1101,1053626.752,1173880,120253.2479999999,10.244083551981454
1102,944767.4147,1100000,155232.58530000004,14.112053209090913
1103,1021010.187,1200000,178989.81299999997,14.915817749999997
1104,1043994.684,1164500,120505.31599999999,10.34824525547445
