Estimated ID,Estimated Price,Property ID,Actual Property Price,Difference %, Deviation % 
348,618761.172993 ,348,672000,7.922444495089284,-0.38629127158545806,
,
351,598756.044669 ,351,650000,7.8836854355384665,-0.42505033113627544,
,
352,614927.243571 ,352,668000,7.945023417514961,-0.3637123491597807,
,
353,644092.812018 ,353,700000,7.986741140285707,-0.321994626389035,
,
354,635058.480075 ,354,690000,7.962539119565222,-0.3461966471095197,
,
355,644092.812018 ,355,700000,7.986741140285707,-0.321994626389035,
,
356,632701.428305 ,356,687500,7.970701337454552,-0.33803442922018956,
,
357,598756.044669 ,357,650000,7.8836854355384665,-0.42505033113627544,
,
358,636813.873198 ,358,692000,7.974873815317916,-0.33386195135682595,
,
359,607825.338636 ,359,660000,7.905251721818191,-0.4034840448565511,
,
360,639569.275111 ,360,695000,7.975643868920855,-0.3330918977538868,
,
361,621391.843429 ,361,675000,7.941949121629629,-0.3667866450451127,
,
362,598756.044669 ,362,650000,7.8836854355384665,-0.42505033113627544,
,
363,621391.843429 ,363,675000,7.941949121629629,-0.3667866450451127,
,
364,606320.166698 ,364,658000,7.854078009422485,-0.45465775725225654,
,
365,616880.252457 ,365,670000,7.928320528805975,-0.38041523786876663,
,
366,612378.543575 ,366,665000,7.913000966165411,-0.39573480050933085,
,
367,598756.044669 ,367,650000,7.8836854355384665,-0.42505033113627544,
,
368,626751.484332 ,368,681000,7.966008174449336,-0.3427275922254056,
,
369,612378.543575 ,369,665000,7.913000966165411,-0.39573480050933085,
,
370,644092.812018 ,370,700000,7.986741140285707,-0.321994626389035,
,
432,616880.252457 ,432,670000,7.928320528805975,-0.38041523786876663,
,
433,612378.543575 ,433,665000,7.913000966165411,-0.39573480050933085,
,
435,654570.412796 ,435,711500,8.001347463668305,-0.30738830300643727,
,
436,644910.032929 ,436,701000,8.0014218360913,-0.30731393058344203,
,
437,644092.812018 ,437,700000,7.986741140285707,-0.321994626389035,
,
438,685964.713045 ,438,746000,8.04762559718499,-0.2611101694897524,
,
439,684945.266806 ,439,745000,8.061038012617445,-0.2476977540572971,
,
440,645765.856502 ,440,702000,8.010561751851851,-0.29817401482289085,
,
441,657679.814135 ,441,715000,8.016809211888113,-0.2919265547866292,
,
442,663844.070834 ,442,722000,8.054837834626037,-0.25389793204870514,
,
443,682247.102784 ,443,742000,8.05295110727763,-0.25578465939711137,
,
444,684945.266806 ,444,745000,8.061038012617445,-0.2476977540572971,
,
445,687812.823022 ,445,748000,8.046414034491974,-0.2623217321827678,
,
449,679603.044137 ,449,739000,8.037477112719893,-0.27125865395484894,
,
450,653472.711554 ,450,710500,8.02636009092188,-0.2823756757528617,
,
451,679603.044137 ,451,739000,8.037477112719893,-0.27125865395484894,
,
452,662195.915646 ,452,720000,8.028345049166674,-0.28039071750806777,
,
453,644092.812018 ,453,700000,7.986741140285707,-0.321994626389035,
,
454,680399.996485 ,454,740000,8.054054529054053,-0.25468123762068906,
,
455,644092.812018 ,455,700000,7.986741140285707,-0.321994626389035,
,
456,689499.310705 ,456,750000,8.066758572666673,-0.2419771940080686,
,
457,684945.266806 ,457,745000,8.061038012617445,-0.2476977540572971,
,
458,662195.915646 ,458,720000,8.028345049166674,-0.28039071750806777,
,
459,687812.823022 ,459,748000,8.046414034491974,-0.2623217321827678,
,
460,648561.744819 ,460,705000,8.00542626680851,-0.30330949986623246,
,
461,666765.86616 ,461,725000,8.032294322758624,-0.27644144391611825,
,
462,667513.865371 ,462,726000,8.055941408953165,-0.25279435772157655,
,
463,680399.996485 ,463,740000,8.054054529054053,-0.25468123762068906,
,
464,673130.0757 ,464,732000,8.042339385245896,-0.26639638142884614,
,
465,662195.915646 ,465,720000,8.028345049166674,-0.28039071750806777,
,
466,644092.812018 ,466,700000,7.986741140285707,-0.321994626389035,
,
467,675783.697852 ,467,735000,8.05663974802721,-0.2520960186475314,
,
514,689465.611692 ,514,749900,8.058992973463136,-0.24974279321160608,
,
519,725873.542863 ,519,790000,8.117273055316462,-0.1914627113582803,
,
520,723567.531632 ,520,787500,8.118408681650793,-0.19032708502394868,
,
521,696107.94758 ,521,757000,8.043864256274764,-0.2648715103999777,
,
522,725873.542863 ,522,790000,8.117273055316462,-0.1914627113582803,
,
523,734973.452211 ,523,800000,8.128318473624997,-0.18041729304974474,
,
524,691673.164236 ,524,752500,8.083300433754149,-0.22543533292059337,
,
525,734973.452211 ,525,800000,8.128318473624997,-0.18041729304974474,
,
526,716818.963078 ,526,780000,8.100132938717948,-0.20860282795679375,
,
527,724113.622892 ,527,788000,8.107408262436547,-0.20132750423819523,
,
528,721299.513862 ,528,785000,8.114711609936311,-0.19402415673843088,
,
529,721299.513862 ,529,785000,8.114711609936311,-0.19402415673843088,
,
530,703216.824033 ,530,765000,8.076232152549014,-0.2325036141257275,
,
531,703216.824033 ,531,765000,8.076232152549014,-0.2325036141257275,
,
532,734973.452211 ,532,800000,8.128318473624997,-0.18041729304974474,
,
533,693997.477557 ,533,755000,8.079804297086092,-0.22893146958864996,
,
538,696459.495011 ,538,758000,8.11880013047494,-0.18993563619980236,
,
539,690281.809781 ,539,751000,8.084978724234352,-0.22375704244038985,
,
540,717469.714947 ,540,781000,8.13447952023047,-0.17425624644427273,
,
541,730425.782822 ,541,795000,8.122543041257863,-0.1861927254168787,
,
542,707705.317423 ,542,770000,8.090218516493506,-0.21851725018123602,
,
543,691310.352474 ,543,752000,8.070431851861708,-0.23830391481303437,
,
544,689499.310705 ,544,750000,8.066758572666673,-0.2419771940080686,
,
545,725873.542863 ,545,790000,8.117273055316462,-0.1914627113582803,
,
546,712272.554821 ,546,775000,8.093863894064521,-0.214871872610221,
,
547,703216.824033 ,547,765000,8.076232152549014,-0.2325036141257275,
,
548,724113.622892 ,548,788000,8.107408262436547,-0.20132750423819523,
,
549,707705.317423 ,549,770000,8.090218516493506,-0.21851725018123602,
,
550,707705.317423 ,550,770000,8.090218516493506,-0.21851725018123602,
,
551,734973.452211 ,551,800000,8.128318473624997,-0.18041729304974474,
,
552,694906.181976 ,552,756000,8.081192860317465,-0.22754290635727692,
,
553,734973.452211 ,553,800000,8.128318473624997,-0.18041729304974474,
,
554,722300.392161 ,554,786000,8.104275806488543,-0.20445996018619894,
,
555,730425.782822 ,555,795000,8.122543041257863,-0.1861927254168787,
,
556,698581.671491 ,556,760000,8.081359014342107,-0.22737675233263488,
,
605,736597.76973 ,605,802000,8.154891554862836,-0.1538442118119061,
,
606,769270.926436 ,606,837500,8.146755052417905,-0.16198071425683658,
,
607,774119.198505 ,607,843000,8.170913581850536,-0.1378221848242056,
,
608,766832.653718 ,608,835000,8.163754045748497,-0.1449817209262445,
,
609,734973.452211 ,609,800000,8.128318473624997,-0.18041729304974474,
,
610,734973.452211 ,610,800000,8.128318473624997,-0.18041729304974474,
,
611,775766.463311 ,611,845000,8.193317951360942,-0.11541781531379947,
,
612,744018.431864 ,612,810000,8.14587260938271,-0.1628631572920316,
,
613,744018.431864 ,613,810000,8.14587260938271,-0.1628631572920316,
,
614,736597.76973 ,614,802000,8.154891554862836,-0.1538442118119061,
,
615,742115.723797 ,615,807500,8.097123987987615,-0.21161177868712677,
,
616,734973.452211 ,616,800000,8.128318473624997,-0.18041729304974474,
,
617,753143.958071 ,617,820000,8.153175845000007,-0.15555992167473498,
,
618,748782.11162 ,618,815000,8.124894279754603,-0.18384148692013902,
,
624,771298.361929 ,624,840000,8.178766437023809,-0.12996932965093322,
,
625,757618.272178 ,625,825000,8.16748216024243,-0.14125360643231133,
,
626,766859.042224 ,626,835500,8.215554491442253,-0.09318127523248876,
,
627,769446.284928 ,627,838000,8.180634256801914,-0.12810150987282753,
,
628,739609.740323 ,628,805000,8.12301362447205,-0.18572214220269245,
,
629,746642.593765 ,629,813000,8.162042587330873,-0.1466931793438686,
,
630,762244.916611 ,630,830000,8.163263058915666,-0.14547270775907606,
,
631,759332.583777 ,631,827000,8.18227523857316,-0.12646052810158182,
,
632,771814.84182 ,632,841000,8.226534860879909,-0.08220090579483319,
,
633,769044.817015 ,633,837000,8.11889880346475,-0.18983696320999144,
,
634,762244.916611 ,634,830000,8.163263058915666,-0.14547270775907606,
,
635,751797.001138 ,635,818000,8.093276144498772,-0.21545962217597037,
,
636,780367.359982 ,636,850000,8.192075296235299,-0.11666047043944339,
,
637,759794.735877 ,637,827250,8.154157041160467,-0.1545787255142752,
,
638,780367.359982 ,638,850000,8.192075296235299,-0.11666047043944339,
,
639,739609.740323 ,639,805000,8.12301362447205,-0.18572214220269245,
,
640,758323.359185 ,640,826000,8.193297919491531,-0.1154378471832107,
,
641,746864.550204 ,641,813500,8.191204646097114,-0.11753112057762749,
,
642,771298.361929 ,642,840000,8.178766437023809,-0.12996932965093322,
,
643,769270.926436 ,643,837500,8.146755052417905,-0.16198071425683658,
,
644,775766.463311 ,644,845000,8.193317951360942,-0.11541781531379947,
,
645,749125.72929 ,645,816000,8.195376312499993,-0.11335945417474846,
,
646,734973.452211 ,646,800000,8.128318473624997,-0.18041729304974474,
,
647,780367.359982 ,647,850000,8.192075296235299,-0.11666047043944339,
,
648,778648.37986 ,648,848000,8.178257091981134,-0.13047867469360774,
,
649,780367.359982 ,649,850000,8.192075296235299,-0.11666047043944339,
,
650,734973.452211 ,650,800000,8.128318473624997,-0.18041729304974474,
,
651,777173.411856 ,651,846000,8.135530513475182,-0.17320525319956026,
,
652,753143.958071 ,652,820000,8.153175845000007,-0.15555992167473498,
,
653,771298.361929 ,653,840000,8.178766437023809,-0.12996932965093322,
,
654,775766.463311 ,654,845000,8.193317951360942,-0.11541781531379947,
,
655,764904.731308 ,655,833000,8.174702123889551,-0.13403364278519092,
,
656,780367.359982 ,656,850000,8.192075296235299,-0.11666047043944339,
,
657,770652.987766 ,657,839000,8.14624698855781,-0.1624887781169324,
,
698,773213.886216 ,698,842000,8.169372183372927,-0.1393635833018152,
,
699,766832.653718 ,699,835000,8.163754045748497,-0.1449817209262445,
,
700,753143.958071 ,700,820000,8.153175845000007,-0.15555992167473498,
,
701,742335.862557 ,701,808000,8.126749683539602,-0.18198608313513986,
,
702,753143.958071 ,702,820000,8.153175845000007,-0.15555992167473498,
,
703,776279.087183 ,703,845600,8.197837371925253,-0.11089839474948882,
,
706,812234.86466 ,706,885000,8.222049190960456,-0.0866865757142854,
,
707,793956.183404 ,707,865000,8.213157987976876,-0.09557777869786577,
,
708,807627.191465 ,708,880000,8.224182788068177,-0.08455297860656508,
,
709,790035.711668 ,709,861000,8.242077622764231,-0.0666581439105105,
,
710,825809.996031 ,710,900000,8.243333774333328,-0.06540199234141397,
,
711,803167.818244 ,711,875000,8.209392200685718,-0.09934356598902383,
,
712,794093.559565 ,712,865500,8.25031085326401,-0.058424913410732415,
,
713,798540.56342 ,713,870000,8.213728342528734,-0.09500742414600793,
,
714,806376.115553 ,714,878000,8.157617818564919,-0.15111794810982282,
,
715,812234.86466 ,715,885000,8.222049190960456,-0.0866865757142854,
,
716,797152.961397 ,716,868000,8.162101221543779,-0.1466345451309632,
,
717,790035.711668 ,717,861000,8.242077622764231,-0.0666581439105105,
,
718,787349.57744 ,718,857500,8.18080729562682,-0.12792847104792138,
,
722,809004.543251 ,722,882000,8.276128883106576,-0.03260688356816566,
,
723,817506.383075 ,723,891000,8.248441854657687,-0.06029391201705536,
,
724,797152.961397 ,724,868000,8.162101221543779,-0.1466345451309632,
,
725,798540.56342 ,725,870000,8.213728342528734,-0.09500742414600793,
,
726,781173.017626 ,726,851000,8.205285825381905,-0.10344994129283691,
,
727,803906.096483 ,727,876000,8.229897661757994,-0.07883810491674836,
,
728,789439.716959 ,728,860000,8.204684074534887,-0.10405169213985488,
,
729,780367.359982 ,729,850000,8.192075296235299,-0.11666047043944339,
,
730,788978.092704 ,730,858888,8.139583658870546,-0.1691521078041962,
,
731,780367.359982 ,731,850000,8.192075296235299,-0.11666047043944339,
,
732,798540.56342 ,732,870000,8.213728342528734,-0.09500742414600793,
,
733,791376.773091 ,733,862000,8.19294975742459,-0.11578600925015259,
,
734,825809.996031 ,734,900000,8.243333774333328,-0.06540199234141397,
,
735,782768.726084 ,735,852500,8.179621573724344,-0.12911419295039828,
,
736,821161.075087 ,736,893888,8.136022064621068,-0.17271370205367376,
,
737,821488.027594 ,737,895000,8.21362820178771,-0.09510756488703187,
,
738,817506.383075 ,738,891000,8.248441854657687,-0.06029391201705536,
,
739,784905.900204 ,739,855000,8.19814032701755,-0.11059543965719243,
,
740,825809.996031 ,740,900000,8.243333774333328,-0.06540199234141397,
,
741,807627.191465 ,741,880000,8.224182788068177,-0.08455297860656508,
,
742,780367.359982 ,742,850000,8.192075296235299,-0.11666047043944339,
,
743,780367.359982 ,743,850000,8.192075296235299,-0.11666047043944339,
,
744,798540.56342 ,744,870000,8.213728342528734,-0.09500742414600793,
,
745,816227.613674 ,745,889000,8.18587022789651,-0.12286553877823181,
,
746,780367.359982 ,746,850000,8.192075296235299,-0.11666047043944339,
,
778,789439.716959 ,778,860000,8.204684074534887,-0.10405169213985488,
,
779,817932.174545 ,779,892000,8.30356787612108,-0.005167890553661181,
,
780,798540.56342 ,780,870000,8.213728342528734,-0.09500742414600793,
,
781,789439.716959 ,781,860000,8.204684074534887,-0.10405169213985488,
,
782,806376.115553 ,782,878000,8.157617818564919,-0.15111794810982282,
,
783,817506.383075 ,783,891000,8.248441854657687,-0.06029391201705536,
,
784,789439.716959 ,784,860000,8.204684074534887,-0.10405169213985488,
,
789,836263.439342 ,789,912000,8.304447440570168,-0.0042883261045734145,
,
790,862742.300261 ,790,941000,8.316439929755573,0.007704163080830995,
,
791,848650.358413 ,791,925000,8.254015306702701,-0.05472045997204056,
,
792,857712.17533 ,792,935000,8.266077504812834,-0.042658261861907576,
,
793,844638.549821 ,793,920600,8.25129808592223,-0.05743768075251232,
,
794,825809.996031 ,794,900000,8.243333774333328,-0.06540199234141397,
,
795,853220.259739 ,795,930000,8.255886049569892,-0.05284971710485031,
,
796,853220.259739 ,796,930000,8.255886049569892,-0.05284971710485031,
,
797,849788.778004 ,797,927000,8.329150161380802,0.020414394706060435,
,
798,840538.552141 ,798,917000,8.338216778516898,0.029481011842156235,
,
805,826586.166667 ,805,901000,8.259027006992225,-0.04970875968251676,
,
806,853220.259739 ,806,930000,8.255886049569892,-0.05284971710485031,
,
807,871356.971791 ,807,950000,8.278213495684211,-0.030522270990530842,
,
808,827416.26263 ,808,902000,8.268707025498891,-0.04002874117585087,
,
809,827416.26263 ,809,902000,8.268707025498891,-0.04002874117585087,
,
810,857712.17533 ,810,935000,8.266077504812834,-0.042658261861907576,
,
811,834890.900089 ,811,910000,8.253747242967032,-0.0549885237077099,
,
812,867116.666476 ,812,945000,8.241622595132277,-0.06711317154246466,
,
813,830447.748632 ,813,905000,8.237817830718239,-0.07091793595650309,
,
814,857712.17533 ,814,935000,8.266077504812834,-0.042658261861907576,
,
815,851744.61441 ,815,928000,8.217175171336203,-0.09156059533853877,
,
816,871356.971791 ,816,950000,8.278213495684211,-0.030522270990530842,
,
817,830447.748632 ,817,905000,8.237817830718239,-0.07091793595650309,
,
818,862275.77579 ,818,940000,8.268534490425534,-0.04020127624920811,
,
819,839551.227232 ,819,914250,8.170497431555923,-0.13823833511881922,
,
820,844664.796432 ,820,920800,8.268375713292789,-0.04036005338195281,
,
821,871356.971791 ,821,950000,8.278213495684211,-0.030522270990530842,
,
822,870764.469163 ,822,949000,8.243996926975763,-0.06473883969897898,
,
823,871356.971791 ,823,950000,8.278213495684211,-0.030522270990530842,
,
824,825809.996031 ,824,900000,8.243333774333328,-0.06540199234141397,
,
825,840538.552141 ,825,916888,8.327020078679178,0.018284312004436032,
,
826,835686.032766 ,826,911000,8.267175327552138,-0.041560439122603654,
,
827,853220.259739 ,827,930000,8.255886049569892,-0.05284971710485031,
,
828,825809.996031 ,828,900000,8.243333774333328,-0.06540199234141397,
,
829,834890.900089 ,829,910000,8.253747242967032,-0.0549885237077099,
,
830,870764.469163 ,830,949000,8.243996926975763,-0.06473883969897898,
,
831,847450.22056 ,831,923500,8.234951753113151,-0.07378401356159081,
,
832,848740.94144 ,832,926000,8.343310859611234,0.034575092936492524,
,
833,869361.489152 ,833,947000,8.198364397888062,-0.11037136878668008,
,
834,844788.992227 ,834,921000,8.274810833116183,-0.03392493355855919,
,
861,851744.61441 ,861,928000,8.217175171336203,-0.09156059533853877,
,
862,845347.293136 ,862,922000,8.313742609978302,0.00500684330356016,
,
867,882081.762614 ,867,962000,8.307509083783783,-0.0012266828909588412,
,
868,882081.762614 ,868,962000,8.307509083783783,-0.0012266828909588412,
,
869,898776.422743 ,869,980000,8.288120128265309,-0.020615638409433146,
,
870,903016.306431 ,870,985000,8.323217621218273,0.014481854543531014,
,
871,888500.438879 ,871,968000,8.2127645786157,-0.09597118805904259,
,
872,889717.062828 ,872,970000,8.276591461030923,-0.03214430564381843,
,
873,898776.422743 ,873,980000,8.288120128265309,-0.020615638409433146,
,
874,904861.768107 ,874,987000,8.322009310334343,0.013273543659600762,
,
875,905982.922237 ,875,988000,8.301323660222677,-0.007412106452065359,
,
876,884893.451304 ,876,965000,8.301196756062177,-0.007539010612564567,
,
877,880414.292633 ,877,960000,8.290177850729172,-0.018557915945569547,
,
878,904142.574986 ,878,986000,8.301970082555785,-0.006765684118956727,
,
880,903016.306431 ,880,985000,8.323217621218273,0.014481854543531014,
,
881,880740.478746 ,881,961000,8.351667144016652,0.04293137734190999,
,
882,872427.529511 ,882,952000,8.358452782457979,0.04971701578323717,
,
883,871356.971791 ,883,950000,8.278213495684211,-0.030522270990530842,
,
884,876955.81658 ,884,956000,8.268220023012555,-0.04051574366218702,
,
885,879979.192743 ,885,959000,8.239917336496351,-0.06881843017839095,
,
886,884893.451304 ,886,965000,8.301196756062177,-0.007539010612564567,
,
887,873571.393511 ,887,953000,8.3345862003148,0.025850433640057346,
,
888,871356.971791 ,888,950000,8.278213495684211,-0.030522270990530842,
,
889,901669.129629 ,889,983000,8.27374062777213,-0.03499513890261241,
,
890,894273.043625 ,890,976000,8.37366356301229,0.06492779633754786,
,
891,902658.770799 ,891,984000,8.266385081402435,-0.04235068527230723,
,
892,916935.006647 ,892,1000000,8.306499335300002,-0.0022364313747402775,
,
893,871356.971791 ,893,950000,8.278213495684211,-0.030522270990530842,
,
894,908706.993161 ,894,991000,8.304037017053485,-0.004698749621256937,
,
895,871356.971791 ,895,950000,8.278213495684211,-0.030522270990530842,
,
896,880414.292633 ,896,960000,8.290177850729172,-0.018557915945569547,
,
897,916935.006647 ,897,1000000,8.306499335300002,-0.0022364313747402775,
,
898,884893.451304 ,898,965000,8.301196756062177,-0.007539010612564567,
,
899,875802.300774 ,899,955000,8.292952798534031,-0.01578296814071045,
,
900,880414.292633 ,900,960000,8.290177850729172,-0.018557915945569547,
,
901,880414.292633 ,901,960000,8.290177850729172,-0.018557915945569547,
,
902,877498.762912 ,902,957000,8.307339298641594,-0.0013964680331479684,
,
918,877498.762912 ,918,957000,8.307339298641594,-0.0013964680331479684,
,
919,894144.273267 ,919,975000,8.292895049538464,-0.015840717136278215,
,
920,916935.006647 ,920,1000000,8.306499335300002,-0.0022364313747402775,
,
921,961835.705115 ,921,1048888,8.29948430003966,-0.009251466635081584,
,
922,985227.744185 ,922,1075000,8.350907517674422,0.04217175099967996,
,
923,976177.426049 ,923,1065000,8.340147788826291,0.03141202215154948,
,
924,921296.061616 ,924,1005000,8.328750087960197,0.020014321285454884,
,
925,1008037.9431 ,925,1100000,8.360186990909089,0.05145122423434678,
,
926,935185.057694 ,926,1020000,8.315190422156867,0.0064546554821252045,
,
927,971567.162335 ,927,1060000,8.342720534433962,0.03398476775921999,
,
928,981132.167101 ,928,1070500,8.348232872396078,0.03949710572133647,
,
929,926243.534956 ,929,1010000,8.292719311287124,-0.016016455387617867,
,
930,964374.712579 ,930,1053000,8.416456545204175,0.1077207785294334,
,
931,985227.744185 ,931,1075000,8.350907517674422,0.04217175099967996,
,
