1-no,2-Link,3-street,4-Suburb_add,5-post,6-sold_year,7-status,8-property_type,9-bed,10-bath,11-car,12-price,13-price_range_low_end,14-price_range_high_end,15-External_price_estimator,16-Long_term_residence_percent,17-Rented_percent,18-singles_percent,19-garden,20-pool,21-heating,22-cooling,23-smlr_pprty_price_1,24-smlr_pprty_price_2,25-average_days_in_market_Suburb,26-land_size,27-build_year,28-number_of_times_sold,29-num_of_times_rented,30-last_sold_price,31-last_sold_year,32-last_rent_price,33-last_rent_year,34-min_temp,35-max_temp,36-Rainfall,37-distance_cbd,38-distance_train_station,39-distance_bus_school,40-distance_shopping_mall,41-distance_school,42-properties_sold_suburb,43-Land-Area,44-Frontage,45-slop,
18,https://www.domain.com.au/22-390-burwood-highway-burwood-vic-3125-2010841632,22/390 Burwood Highway,burwood,3125,17/12/2015,sold,Apartment / Unit / Flat,1,1,,0,,,,44,65,62,no,no,yes,no,723000,670000,108.5,,,2,3,193500,2007,185,2015,16.9,37.2,0,18.6,2,1.4,1.8,1.88,116.5,1907 sqm,,Gently Inclined,,,
19,https://www.domain.com.au/38-highbury-road-burwood-vic-3125-2012108019,38 Highbury Road,burwood,3125,10/8/2015,sold,House,3,2,1,0,845000,1110000,,72,14,37,yes,no,yes,yes,1500000,1270000,108.5,728,1950,3,0,720000,2010,,,8.3,16,0.2,16.5,0.9,7.4,0.9,1.67,116.5,726 sqm,17.0 metre (width),Gently Inclined,,,
20,https://www.domain.com.au/29-390-burwood-highway-burwood-vic-3125-2011930537,29/390 Burwood Highway,burwood,3125,27/07/2015,sold,Apartment / Unit / Flat,1,1,,0,,,,44,65,62,no,no,no,no,723000,670000,108.5,,,2,3,165000,2007,180,2015,6.2,13.9,0.8,18.6,2,1.4,1.8,1.93,116.5,1907 sqm,,Gently Inclined,,,
21,https://www.domain.com.au/30-390-burwood-highway-burwood-vic-3125-2011930539,30/390 Burwood Highway,burwood,3125,27/07/2015,sold,Apartment / Unit / Flat,1,1,,0,115000,150000,,44,65,62,no,no,no,no,653000,723000,108.5,,,2,5,165000,2007,205,2017,6.2,13.9,0.8,18.6,2,1.4,1.8,1.93,116.5,1907 sqm,,Gently Inclined,,,
24,https://www.domain.com.au/101-310-burwood-highway-burwood-vic-3125-2012362080,101/310 Burwood Highway,burwood,3125,5/2/2016,sold,House,2,1,,180000,338000,758000,,48,41,66,yes,no,no,no,670000,758000,108.5,1340,2007,3,0,335000,2009,,,15.3,29.4,0,17.7,17.7,1.4,2.7,1.5,116.5,,,,,,
25,https://www.domain.com.au/201-1-delany-avenue-burwood-vic-3125-2010957278,201/1 Delany Avenue,burwood,3125,2/2/2015,sold,Apartment / Unit / Flat,1,1,1,150000,125000,160000,,31,62,79,no,no,yes,no,670000,739000,108.5,712,2005,2,0,214500,2006,,,13.5,21.1,3.8,17.8,0.9,0.1,1.7,1.63,116.5,711 sqm,15.6 metre (width),Gently Inclined,,,
29,https://www.domain.com.au/207-224-226-burwood-highway-burwood-vic-3125-2012323835,207/224-226 Burwood  Highway,burwood,3125,11/11/2015,sold,Apartment / Unit / Flat,2,2,,250000,410000,925000,,41,64,76,no,no,no,no,420000,653000,108.5,,,3,5,250000,2015,410,2016,11.5,20.1,2,17.1,18.3,11.4,3.3,1.51,116.5,,,,,,
30,https://www.domain.com.au/305-308-burwood-highway-burwood-vic-3125-2012742355,305/308 Burwood Highway,burwood,3125,21/05/2016,sold,Apartment / Unit / Flat,3,2,,0,,,,48,41,66,no,no,yes,no,,,108.5,,,0,0,,,,,8.1,18.5,0,17.7,17.7,10.8,2.7,1.5,116.5,,,,,,
31,https://www.domain.com.au/207-224-burwood-highway-burwood-vic-3125-2013197785,207/224 Burwood Highway,burwood,3125,4/1/2017,sold,Apartment / Unit / Flat,2,2,,245000,410000,925000,,41,64,76,no,no,no,no,420000,653000,108.5,,,3,5,250000,2015,410,2016,13.3,29.3,0,17.1,18.3,2,3.3,1.52,116.5,,,,,,
32,https://www.domain.com.au/1-06-308-310-burwood-highway-burwood-vic-3125-2012818796,1.06/308-310 Burwood Highway,burwood,3125,20/10/2016,sold,Apartment / Unit / Flat,2,1,,240000,,,,48,41,66,no,no,no,no,,,108.5,,,0,0,,,,,6.8,21.8,0,17.7,17.7,10.8,2.7,1.5,116.5,,,,,,
34,https://www.domain.com.au/207-224-226-burwood-highway-burwood-vic-3125-2012323835,207/224-226 Burwood  Highway,burwood,3125,11/11/2015,sold,Apartment / Unit / Flat,2,2,,250000,410000,925000,,41,64,76,no,no,no,no,420000,653000,108.5,,,3,5,250000,2015,410,2016,11.5,20.1,2,17.1,18.3,11.4,3.3,1.51,116.5,,,,,,
