144,148800.8396,3.8547945205479452
201,153316.79320000007,3.4794520547945207
362,229608.7182,3.558904109589041
367,178336.9079,4.065753424657534
466,465154.90059999994,4.2
524,86744.68150000006,2.287671232876712
613,239617.11899999995,3.1342465753424658
616,387670.64229999995,3.9315068493150687
646,349763.4645,3.5287671232876714
650,279080.68149999995,3.7205479452054795
729,235058.26160000009,2.5013698630136987
781,202166.69220000005,2.378082191780822
806,51453.09990000003,0.6328767123287671
824,309376.6079999999,3.202739726027397
828,361125.25119999994,3.515068493150685
882,62373.89500000002,0.9534246575342465
888,196072.70500000007,2.66027397260274
890,210711.2195,2.819178082191781
893,235104.87800000003,3.1205479452054794
938,166152.91460000002,2.813698630136986
940,253185.83700000006,3.021917808219178
969,266262.5900000001,3.0684931506849313
971,380192.4020000001,3.421917808219178
999,253729.848,2.5506849315068494
1001,232024.02209999994,2.8684931506849316
1033,355311.42799999984,3.1041095890410957
1034,287308.0900000001,3.126027397260274
1046,59166.9439999999,0.863013698630137
1047,71680.56400000001,1.0164383561643835
1058,200419.5660000001,1.917808219178082
1059,163812.7370000002,1.917808219178082
1060,266516.341,2.4273972602739726
1061,190888.81199999992,2.6082191780821917
1063,232669.78399999999,2.8383561643835615
1100,215272.22999999998,2.1671232876712327
1102,226956.586,2.717808219178082
1103,273346.66599999997,2.9178082191780823
1111,92960.90500000003,1.1917808219178083
1116,249608.2080000001,1.8602739726027397
1129,255508.50100000016,2.8
1135,299953.23399999994,3.106849315068493
1136,348191.00099999993,3.126027397260274
1157,64731.28799999994,1.0356164383561643
1175,276020.8699999999,2.7205479452054795
1176,300785.59699999983,2.819178082191781
1181,305140.284,3.126027397260274
1185,358117.632,3.591780821917808
1186,405465.68500000006,3.665753424657534
1202,273346.66599999997,2.9178082191780823
1216,244002.767,2.128767123287671
1219,274564.1130000001,2.5726027397260274
1220,289902.66500000004,2.6082191780821917
1222,351270.55599999987,2.8383561643835615
1223,313936.02800000017,2.8958904109589043
1228,327995.78599999985,3.1452054794520548
1229,376524.456,3.147945205479452
1237,3104.368999999948,0.33972602739726027
1246,103132.88899999997,1.2356164383561643
1247,71759.68999999994,1.2602739726027397
1248,170775.65100000007,1.4
1250,163200.6000000001,1.4191780821917808
1251,175883.36899999995,1.4191780821917808
1254,203638.00099999993,1.917808219178082
1255,302245.13300000015,2.493150684931507
1257,294675.895,2.5534246575342467
1258,270838.537,2.5616438356164384
1262,436858.20400000014,3.5561643835616437
1272,184449.31300000008,1.4767123287671233
1273,216609.85699999984,1.7863013698630137
1286,335981.3840000001,3.126027397260274
1295,76684.43299999996,1.073972602739726
1297,165489.53600000008,1.4958904109589042
1311,95935.94900000002,1.1123287671232878
1327,312022.3999999999,2.9917808219178084
1336,78230.00300000003,0.958904109589041
1343,312591.09600000014,2.736986301369863
2223,289081.054,2.3972602739726026
2224,276469.78799999994,2.4547945205479453
2254,109066.73199999984,1.2136986301369863
2255,205168.62399999984,1.7534246575342465
2260,496542.5530000001,4.046575342465753
2275,280630.80700000003,2.56986301369863
2298,262771.713,2.7424657534246575
2299,282684.46699999995,2.8
2302,333592.60400000005,2.9013698630136986
2324,62868.73399999994,0.9726027397260274
2331,443506.51,3.8547945205479452
2359,93382.22499999986,1.189041095890411
2360,192144.108,1.3808219178082193
