Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
5465,Therese Avenue,NA,FIVE,mount waverley,3149,20141024,WkDay,FDay,WrkngDy,sold,Hse,3,2,0,77,17,42,N,N,N,N,54.5,0,757,0,1,3,0,895,0,2013,14.6,30.3,0,23.8,2.8,2.6,0.9,3.4,1080000,1430000,17.7,GntlyInclnd,0,1190000,950000,950000
5467,High Street Road,NA,EIGHT,mount waverley,3149,20141004,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,53,43,43,N,N,N,N,54.5,0,739,0,0,0,0,0,0,0,8.7,26.3,0.2,25.1,2.4,2.3,2.2,2.77,0,0,0,ModInclnd,0,0,0,900000
5471,Wilga Street,NA,FOUR,mount waverley,3149,20140906,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,72,17,39,N,Y,Y,Y,54.5,0,734,0,2,0,200000,0,1997,0,6,18.1,0,22,2.8,0.6,1.1,3.4,1120000,1510000,23.2,GntlyInclnd,0,1550000,1440000,941000
5472,Ripley Street,NA,SIX,mount waverley,3149,20140830,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,80,22,31,Y,N,N,N,54.5,0,875,0,3,1,921000,585,2014,2014,10.4,21.1,0,24,2.8,0.7,4.8,3.03,1120000,1510000,20.5,GntlyInclnd,0,980000,955000,900000
5473,Lawrence Road,NA,FIVE,mount waverley,3149,20140819,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,69,11,31,Y,N,Y,N,54.5,0,680,0,3,1,173000,520,1995,2014,10.7,13.4,0.2,24.7,0.5,0.6,3.3,1.07,1240000,1660000,18.7,GntlyInclnd,0,1400000,1410000,928000
5537,Sampson Drive,NA,ONE,mount waverley,3149,20140930,WkDay,TuDay,WrkngDy,sold,Hse,6,2,2,52,28,38,Y,N,Y,N,54.5,0,1028,0,2,0,21000,0,1982,0,13.5,24,0,22,2.7,1.7,1.7,5.8,1030000,1360000,31.7,GntlyInclnd,0,1080000,1100000,900000
5545,High Street Road,FIVE,SEVEN,mount waverley,3149,20161110,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,56,24,46,N,N,Y,N,54.5,0,0,0,0,0,0,0,0,0,11.9,17.5,0,25,2.8,2.7,2.5,1.51,880000,1170000,0,NA,0,0,0,980000
5547,Huntingtower Crescent,ONE,NA,mount waverley,3149,20161016,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,70,13,38,N,N,Y,Y,54.5,0,0,0,5,0,935000,0,2015,0,17.4,23.1,0,23.8,1.2,1,2.5,2.57,880000,1170000,0,NA,0,900280,1450000,950000
5570,Huxtable Street,ONE,TWO,mount waverley,3149,20150321,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,56,24,46,Y,N,Y,N,54.5,0,0,0,2,0,545000,0,2007,0,11.9,22.7,0,24.5,1.3,0.3,2.4,1.31,975000,1290000,0,NA,0,795000,900280,975000
5572,Essex Road,NA,SEVEN,mount waverley,3149,20141112,WkDay,WDay,WrkngDy,sold,Hse,4,2,2,80,21,41,Y,N,Y,Y,54.5,0,668,0,2,0,167000,0,1988,0,7.9,22.8,0,19.2,2.3,0.8,3,0.49,1240000,1660000,21.4,NrlyLvl,0,1400000,1330000,1000000
5574,High Street Road,NA,SIX,mount waverley,3149,20140726,WkEnd,SDay,WrkngDy,sold,Hse,8,1,6,59,24,45,N,N,Y,N,54.5,0,648,0,1,0,0,0,0,0,12.2,14.8,0,19.4,3.9,3.8,3.6,1.38,1180000,1580000,17.8,GntlyInclnd,0,1660000,1400000,970000
5577,Sunhill Road,NA,SIX,mount waverley,3149,20140412,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,71,15,41,Y,N,N,N,54.5,0,725,0,3,0,1000000,0,2014,0,15.1,22.3,0.4,19.9,0.6,0.6,2.8,1.18,1300000,1740000,34.5,GntlyInclnd,0,1790000,1410000,1000000
5585,High Street Road,NA,NA,mount waverley,3149,20171111,WkEnd,SDay,WrkngDy,sold,Hse,2,2,2,70,18,38,Y,N,Y,N,54.5,0,411,0,5,0,450000,0,2014,0,14.8,24.7,0,18.7,4.6,4.5,4.3,0.78,0,0,17.1,GntlyInclnd,0,1080000,1200000,950000
5587,Curtis Avenue,NA,TWO,mount waverley,3149,20171014,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,80,22,31,Y,N,Y,N,54.5,0,814,0,1,0,0,0,0,0,8.2,16.1,0,24.1,2.1,0.6,1.3,2.96,0,0,31.1,NrlyLvl,0,1190000,1080000,950000
5590,Windsor Avenue,ONE,THREE,mount waverley,3149,20170615,WkDay,ThDay,WrkngDy,sold,AptFlat,3,1,1,66,15,41,Y,N,N,N,54.5,0,0,0,2,2,530000,465,2011,2017,7.7,19,0,21.2,0.8,0.8,3.3,1.38,800000,1060000,0,NA,0,1220000,1350000,950000
5594,Smyth Street,NA,FOUR,mount waverley,3149,20170321,WkDay,TuDay,WrkngDy,sold,Hse,4,1,2,70,16,43,N,N,Y,N,54.5,0,656,0,1,0,0,0,0,0,19.9,26.1,4.4,22.7,1.7,0.5,2.6,3.11,1000000,1870000,16.8,ModInclnd,0,1080000,1100000,980000
5605,Waverley Road,NA,NINE,mount waverley,3149,20160616,WkDay,ThDay,WrkngDy,sold,Hse,4,2,1,51,25,43,N,N,Y,N,54.5,0,641,0,1,1,0,430,0,2017,7.8,14.3,0,22.7,8.4,2.9,1.1,3.3,1030000,1360000,20.5,GntlyInclnd,0,1440000,1040000,950000
5611,Stephensons Road,ONE,SEVEN,mount waverley,3149,20151030,WkDay,FDay,WrkngDy,sold,TwnHse,4,2,2,71,15,41,Y,N,Y,Y,54.5,0,745,0,0,0,0,0,0,0,12.6,27.4,0,24.3,1.1,1.3,4.2,1.37,0,0,18.3,GntlyInclnd,0,0,0,958800
6289,Carrol Grove,NA,THREE,mount waverley,3149,20151102,WkDay,MDay,WrkngDy,sold,Hse,4,1,2,65,23,39,N,N,N,N,54.5,0,1130,0,3,0,1240000,0,2015,0,14.5,16,0,20.7,0.5,0.5,1.1,3.23,955000,1520000,0,ModInclnd,0,1000000,980000,1240000
6294,Maple Street,ONE,SIX,mount waverley,3149,20150912,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,55,41,46,N,N,N,N,54.5,0,710,0,2,0,840000,0,2013,0,12.2,21.7,0,25.2,1.1,0.2,2.3,1.14,1180000,1580000,16.7,NrlyLvl,0,675850,768000,1235000
6299,Kevin Street,NA,FIVE,mount waverley,3149,20150627,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,73,18,41,Y,N,Y,Y,54.5,0,728,0,3,0,305000,0,2001,0,8,14.1,0,23.7,0.4,0.4,1.2,3.45,1300000,1740000,17.1,NrlyLvl,0,1000000,980000,1225000
6307,Waverley Road,NA,NA,mount waverley,3149,20150328,WkEnd,SDay,WrkngDy,sold,Hse,7,3,3,64,21,40,N,N,N,N,54.5,0,724,0,2,0,640000,0,2011,0,12.7,19.1,0,20,5.4,0.8,3.2,2.22,1180000,1580000,16.7,NrlyLvl,0,1380000,980000,1260000
6315,Sunhill Road,NA,FIVE,mount waverley,3149,20150113,WkDay,TuDay,WrkngDy,sold,Hse,5,3,0,66,13,43,Y,Y,Y,Y,54.5,0,725,0,4,0,600000,0,2003,0,20.2,25.6,0,19.8,1.5,0.5,2.7,1.12,1430000,1920000,17.0,GntlyInclnd,0,1130000,2810000,1238000
6385,Lawrence Road,NA,THREE,mount waverley,3149,20141115,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,12,41,Y,N,Y,N,54.5,0,804,0,1,0,0,0,0,0,12.1,17.6,0,23.3,1,1,2.1,2.81,1510000,2010000,16.9,GntlyInclnd,0,1600000,1460000,1200000
6393,Maple Street,ONE,TWO,mount waverley,3149,20170619,WkDay,MDay,WrkngDy,sold,Hse,4,3,2,55,41,46,N,N,Y,N,54.5,0,709,0,1,0,0,0,0,0,7.1,16.1,0,25.3,0.6,0.2,2.3,1.13,1300000,2110000,16.7,NrlyLvl,0,1750000,1300000,1360000
6398,Leeds Road,NA,FIVE,mount waverley,3149,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,70,17,39,Y,N,Y,N,54.5,0,648,0,2,0,126500,0,1995,0,9.9,23.9,0,25.9,1.8,1.4,2.3,1.07,1240000,1660000,21.1,NrlyLvl,0,1410000,1460000,1300000
6399,Ian Grove,NA,THREE,mount waverley,3149,20161126,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,26,44,Y,N,N,N,54.5,0,652,0,1,0,0,0,0,0,12.2,17.4,0,22.4,2.4,2.1,1.2,3.85,1300000,1740000,17.3,GntlyInclnd,0,1120000,1440000,1400000
6410,Muir Street,NA,THREE,mount waverley,3149,20160618,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,67,21,40,Y,N,Y,N,54.5,0,752,0,1,0,0,0,0,0,10,12.7,8.6,25.4,1.7,0.8,2.1,1.26,1430000,1920000,17.2,NrlyLvl,0,1400000,1450000,1388000
6463,Carrol Grove,NA,FIVE,mount waverley,3149,20170607,WkDay,WDay,WrkngDy,sold,Hse,4,3,2,65,23,39,Y,Y,Y,Y,54.5,0,709,0,1,0,0,0,0,0,5.9,14.3,0,20.5,0.3,0.3,1.3,3.22,1180000,1580000,18.5,ModInclnd,0,1000000,980000,1352000
6484,Winbourne Road,THREE,TWO,mount waverley,3149,20170211,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,66,15,41,Y,N,Y,N,54.5,0,249,0,1,0,0,0,0,0,18.5,24.6,0,23.8,0.7,1,3.7,1.56,1180000,1580000,0,NrlyLvl,0,840000,780000,1305000
6488,Sunhill Road,NA,FOUR,mount waverley,3149,20161217,WkEnd,SDay,WrkngDy,sold,Hse,3,1,0,71,15,41,N,N,N,N,54.5,0,0,0,1,0,0,0,0,0,15.1,20.9,0,19.8,0.5,0.5,2.7,1.17,1300000,1740000,0,NA,0,1790000,1410000,1388000
6489,Bennett Avenue,NA,SIX,mount waverley,3149,20161216,WkDay,FDay,WrkngDy,sold,Hse,4,2,1,71,19,44,Y,N,Y,N,54.5,0,728,0,3,2,260000,420,2000,2011,9.7,25.5,0,26.5,1.4,0.6,1.4,0.41,1240000,1660000,0,NrlyLvl,0,1130000,1400000,1311500
6525,Larch Crescent,NA,SEVEN,mount waverley,3149,20151022,WkDay,ThDay,WrkngDy,sold,Hse,4,1,2,74,26,41,Y,N,Y,Y,54.5,0,653,0,4,1,1355000,380,2015,2017,11.4,16.7,7,24.9,2.1,1,2.8,0.87,1120000,1510000,16.8,NrlyLvl,0,1300000,1400000,1355000
6540,Highbury Road,ONE,FOUR,mount waverley,3149,20150619,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,71,19,44,N,N,N,N,54.5,0,724,1975,1,0,0,0,0,0,7,12.4,0.2,26.5,4.8,1.4,1.2,0.3,1130000,1620000,16.7,NrlyLvl,0,1410000,1130000,1355000
6546,Huntingtower Crescent,NA,FOUR,mount waverley,3149,20150430,WkDay,ThDay,WrkngDy,sold,Hse,5,3,2,70,13,38,Y,N,Y,Y,54.5,0,458,1998,2,1,125000,700,1998,2009,6.4,19.6,0,23.7,1.1,0.9,2.4,2.6,1510000,2010000,16.7,GntlyInclnd,0,1210000,1150000,1300000
6553,Park Lane,NA,NA,mount waverley,3149,20141213,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,23,44,N,Y,N,N,54.5,0,723,1980,4,1,1000000,680,2010,2016,14.4,30.7,0,23,0.9,0.4,2.8,2.09,1580000,2120000,18.7,NrlyLvl,0,1840000,1460000,1346888
6557,William Street,NA,EIGHT,mount waverley,3149,20141011,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,68,23,44,N,N,N,N,54.5,0,725,1950,1,0,0,0,0,0,13.7,20,0,22.9,0.1,0.1,2.8,2.13,1740000,2330000,18.2,NrlyLvl,0,1550000,1830000,1300000
6603,Jubilee Street,NA,SEVEN,mount waverley,3149,20151102,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,80,21,41,N,Y,Y,N,54.5,0,660,1978,1,0,0,0,0,0,14.5,16,0,19.6,2.4,1.5,3.5,0.78,1300000,1740000,20.3,NrlyLvl,0,1400000,1460000,1370000
6606,Hillview Avenue,NA,NINE,mount waverley,3149,20150619,WkDay,FDay,WrkngDy,sold,Hse,3,1,3,65,28,39,Y,N,Y,N,54.5,0,702,1950,2,1,170000,485,1997,2016,7,12.4,0.2,19.6,0.8,0.8,2.8,1.84,1370000,1830000,16.9,NrlyLvl,0,1120000,1080000,1300000
6607,Dallas Street,NA,TWO,mount waverley,3149,20150509,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,17,41,N,Y,N,N,54.5,0,674,1979,2,0,290000,0,1992,0,12.8,18.7,0,20.5,1.2,0.6,2.4,1.93,1370000,1830000,17.6,GntlyInclnd,0,1380000,1820000,1300000
6609,Norray Avenue,NA,SIX,mount waverley,3149,20150222,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,22,40,Y,Y,Y,N,54.5,0,741,1965,2,0,465000,0,2005,0,20.3,35.3,1.6,24.9,2.4,0.3,4.4,1.59,1370000,1830000,17.4,NrlyLvl,0,1630000,1470000,1300000
6611,Smyth Street,NA,FIVE,mount waverley,3149,20141108,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,61,24,38,Y,Y,N,N,54.5,0,727,1970,3,0,620000,0,2010,0,18,34.9,0,22.6,1.7,0.5,2.5,2.73,1080000,1430000,16.9,NrlyLvl,0,1820000,1460000,1300000
6624,Ian Grove,NA,THREE,mount waverley,3149,20161126,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,26,44,Y,N,N,N,54.5,0,652,1970,1,0,0,0,0,0,12.2,17.4,0,22.4,2.4,2.1,1.2,3.85,1300000,1740000,17.3,GntlyInclnd,0,1120000,1440000,1400000
6626,Albert Street,NA,THREE,mount waverley,3149,20161029,WkEnd,SDay,WrkngDy,sold,Hse,2,1,1,58,27,43,N,N,N,N,54.5,0,742,1975,1,0,0,0,0,0,9.3,25.6,0,22.5,1.3,0.081,2.4,2.41,1370000,1830000,19.0,NrlyLvl,0,1080000,1200000,1400000
6628,Amber Grove,NA,NINE,mount waverley,3149,20160910,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,71,14,35,N,N,Y,N,54.5,0,733,1960,1,1,0,450,0,2017,11.5,14.3,9.4,23.4,0.9,0.8,3.3,1.84,1430000,1920000,16.8,NrlyLvl,0,1800000,1730000,1450000
6630,Leeds Road,NA,FOUR,mount waverley,3149,20160519,WkDay,ThDay,WrkngDy,sold,Hse,3,2,1,64,23,47,N,N,N,N,54.5,0,754,1955,4,3,525000,450,2007,2010,14.6,18.4,0,24.9,2.7,0.4,3.8,1.46,1430000,1920000,18.3,GntlyInclnd,0,1660000,1500000,1400000
6632,Lawrence Road,NA,FIVE,mount waverley,3149,20151010,WkEnd,SDay,WrkngDy,sold,Hse,4,2,3,71,14,39,Y,N,Y,N,54.5,0,820,2016,1,0,0,0,0,0,17.5,29.2,0,25.1,1,1,3.8,0.77,1370000,1830000,17.1,NrlyLvl,0,1300000,1400000,1465000
6640,Doynton Parade,NA,NA,mount waverley,3149,20140916,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,51,37,42,N,Y,Y,N,54.5,0,768,1965,2,0,277500,0,1999,0,11,14.8,0,24.3,0.4,0.3,1.8,0,1580000,2120000,19.9,GntlyInclnd,0,1750000,1460000,1400000
6641,Kingsley Grove,NA,TWO,mount waverley,3149,20140619,WkDay,ThDay,WrkngDy,sold,Hse,4,4,2,71,25,41,N,N,Y,N,54.5,0,734,1979,6,0,1480000,0,2014,0,7.2,12.5,0,21.8,3.9,3.9,4.7,0,845000,1110000,17.1,NrlyLvl,0,1120000,1440000,1480000
6647,Amber Grove,NA,THREE,mount waverley,3149,20171125,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,71,14,35,Y,N,Y,N,54.5,0,737,1978,1,0,0,0,0,0,19.3,32.5,0.4,23.5,1,0.7,3.2,1.94,0,0,16.8,NrlyLvl,0,1660000,1470000,1400000
6648,Oak Hill Road,NA,ONE,mount waverley,3149,20171125,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,80,21,41,Y,N,Y,N,54.5,0,736,1985,1,0,0,0,0,0,19.3,32.5,0.4,19.6,2.9,0.8,3.4,0.71,0,0,17.2,NrlyLvl,0,1460000,1330000,1400000
6652,Malcolm Court,NA,THREE,mount waverley,3149,20171023,WkDay,MDay,WrkngDy,sold,Hse,3,1,1,72,27,44,Y,N,N,N,54.5,0,746,1965,1,2,0,240,0,2006,11.9,19,0,20.1,0.4,0.4,2.7,1.41,0,0,20.7,NrlyLvl,0,1270000,2190000,1400000
6656,Hillview Avenue,NA,ONE,mount waverley,3149,20171004,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,72,27,44,N,N,N,N,54.5,0,723,1990,2,0,156000,0,1991,0,8.5,20.8,0,19.8,0.6,0.4,3,1.67,0,0,17.5,NrlyLvl,0,1120000,1270000,1400000
6666,Stephensons Road,NA,TWO,mount waverley,3149,20170812,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,70,22,42,Y,N,N,N,54.5,0,721,1950,1,0,0,0,0,0,10.3,17.9,2.8,23.9,0.7,0.4,4,1.54,0,0,19.0,ModInclnd,0,1660000,1400000,1400000
6672,Wadham Parade,NA,FOUR,mount waverley,3149,20170527,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,63,23,33,Y,N,Y,N,54.5,0,650,1975,1,0,0,0,0,0,11.9,17.8,0,19.2,1,0.6,4.8,1.16,0,0,17.7,GntlyInclnd,0,1350000,1660000,1400000
6680,Esperance Road,NA,FOUR,mount waverley,3149,20170402,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,71,19,44,Y,N,Y,Y,54.5,0,657,2012,2,4,755000,660,2012,2017,11.7,18.2,0.4,25.2,2.6,0.9,3.3,0.69,1240000,1660000,18.8,NrlyLvl,0,1400000,1400000,1400000
6682,Iona Court,NA,TWO,mount waverley,3149,20170225,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,71,15,41,N,N,N,N,54.5,0,818,1970,4,3,1256000,510,2016,2015,13.7,19.4,0,24.8,1.3,0.2,3.1,1.29,1240000,1660000,48.6,GntlyInclnd,0,1790000,958890,1400000
6687,Larch Crescent,NA,EIGHT,mount waverley,3149,20161217,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,55,41,46,N,N,N,N,54.5,0,702,1975,1,0,0,0,0,0,15.1,20.9,0,25.1,1,0.4,2.7,1.21,1300000,1740000,16.6,NrlyLvl,0,1570000,1560000,1400000
6690,Baily Street,NA,SIX,mount waverley,3149,20161203,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,55,41,46,N,N,Y,Y,54.5,0,731,1978,2,0,47000,0,1978,0,9.9,23.9,0,25.5,0.9,0.6,2.6,1.07,1370000,1830000,18.3,NrlyLvl,0,1570000,1500000,1450000
6691,Bruce Street,NA,FOUR,mount waverley,3149,20161126,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,70,23,37,N,N,N,N,54.5,0,715,1960,1,0,0,0,0,0,12.2,17.4,0,22.9,0.8,0.8,2.4,2.28,1740000,2330000,16.8,GntlyInclnd,0,1550000,1660000,1500000
6692,Lynden Grove,NA,FOUR,mount waverley,3149,20161010,WkDay,MDay,WrkngDy,sold,Hse,5,2,2,72,17,39,Y,Y,Y,Y,54.5,0,775,2012,2,0,835000,0,2011,0,13,16.8,0.8,19.1,0.4,0.4,2.3,0.3,1300000,1740000,19.8,GntlyInclnd,0,1240000,1400000,1400000
6693,Maple Street,NA,FOUR,mount waverley,3149,20161008,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,55,41,46,N,N,Y,Y,54.5,0,700,1960,3,0,47000,0,1983,0,9.7,16.9,0,25.3,0.6,0.2,2.3,1.13,1370000,1830000,16.7,NrlyLvl,0,1570000,1560000,1405000
6694,Gillian Road,NA,THREE,mount waverley,3149,20161006,WkDay,ThDay,WrkngDy,sold,Hse,5,2,2,66,13,43,N,N,Y,N,54.5,0,723,1970,1,0,0,0,0,0,9.7,27.2,0,19.4,1.2,0.5,4.6,1.02,1370000,1830000,18.7,GntlyInclnd,0,2810000,1680000,1428000
6695,Highbury Road,NA,SIX,mount waverley,3149,20160926,WkDay,MDay,WrkngDy,sold,Hse,4,1,4,71,11,43,N,N,N,N,54.5,0,946,1975,1,0,0,0,0,0,8.1,16.9,0.6,20.3,2.9,0.5,1.1,1.19,1160000,1640000,0,NA,0,985000,1400000,1420000
6696,Sim Street,NA,FIVE,mount waverley,3149,20160913,WkDay,TuDay,WrkngDy,sold,Hse,4,2,3,71,14,39,Y,N,Y,Y,54.5,0,767,1978,0,0,0,0,0,0,9.6,14.6,9,25.1,0.7,0.7,2.6,0.83,1430000,1920000,20.5,NrlyLvl,0,0,0,1490000
6697,Dart Court,NA,FOUR,mount waverley,3149,20160820,WkEnd,SDay,WrkngDy,sold,Hse,3,1,0,59,31,46,N,N,N,N,54.5,0,948,1975,4,0,880000,0,2014,0,6.9,13.6,9.4,24.8,1.6,0.6,4.2,1.66,1430000,1920000,0,ModInclnd,0,1500000,1410000,1410000
6698,& 7B Beal Street,NA,SEVEN,mount waverley,3149,20160610,WkDay,FDay,WrkngDy,sold,TwnHse,4,3,2,71,27,43,N,N,N,N,54.5,0,0,0,0,0,0,0,0,0,10.4,15.8,0,0,0,0,0,2.35,0,0,0,NA,0,0,0,1400000
6699,Kiers Avenue,TWO,ONE,mount waverley,3149,20160601,WkDay,WDay,WrkngDy,sold,TwnHse,5,4,2,56,24,46,N,N,N,N,54.5,0,723,0,0,0,0,0,0,0,4.8,17,0,25.4,1.3,0.3,3.4,1.18,0,0,19.1,NrlyLvl,0,0,0,1500000
6700,Bruce Street,NA,SIX,mount waverley,3149,20160527,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,70,23,37,Y,N,Y,Y,54.5,0,715,1980,2,0,120000,0,1998,0,9.2,14.4,4.8,22.6,0.5,0.5,2.1,2.58,1430000,1920000,17.4,GntlyInclnd,0,1550000,1400000,1410000
6701,St Clair Crescent,NA,ONE,mount waverley,3149,20160521,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,53,43,43,N,N,Y,N,54.5,0,734,1960,1,1,0,405,0,2016,8.1,18.5,0,24.7,0.5,0.3,2.2,2.97,1430000,1920000,23.4,GntlyInclnd,0,1750000,1590000,1416000
6702,Oxford Street,NA,SEVEN,mount waverley,3149,20160514,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,68,12,41,N,Y,N,N,54.5,0,675,1970,2,0,750000,0,2007,0,14.5,21.7,0,22.8,1.7,1.7,2,2.98,1430000,1920000,18.1,GntlyInclnd,0,1650000,1040000,1438000
6703,Dallas Street,NA,NINE,mount waverley,3149,20160514,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,74,17,41,Y,Y,N,N,54.5,0,672,1978,3,0,235000,0,1993,0,14.5,21.7,0,20.3,1.4,0.4,2.2,2.09,1180000,1580000,16.7,GntlyInclnd,0,1220000,1700000,1405888
6704,St Albans Street,NA,FIVE,mount waverley,3149,20160507,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,70,22,42,N,N,N,N,54.5,0,775,1996,1,0,0,0,0,0,11.4,25.7,0,23.9,0.3,0.3,4.1,1.76,1430000,1920000,16.9,GntlyInclnd,0,0,0,1430000
6705,Sesame Street,NA,TWO,mount waverley,3149,20160409,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,74,26,41,Y,N,Y,N,54.5,0,738,0,3,1,650000,700,2004,2011,10.4,22.3,0,25.9,0.4,0.4,2.4,0.77,1430000,1920000,18.3,NrlyLvl,0,1510000,1080000,1410000
6706,Carmel Avenue,NA,SIX,mount waverley,3149,20160319,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,68,23,44,Y,N,N,N,54.5,0,335,2006,3,0,825000,0,2009,0,12,18.8,5.8,23.6,0.4,0.7,3.5,1.63,1510000,2010000,0,ModInclnd,0,1350000,1660000,1460000
6707,Donald Street,NA,TWO,mount waverley,3149,20160305,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,59,26,36,N,N,Y,N,54.5,0,808,1960,0,1,0,450,0,2016,20.4,23.7,1.2,20,0.4,0.4,2.4,1.75,1510000,2010000,0,GntlyInclnd,0,1220000,1350000,1450000
6708,Birralee Street,NA,FOUR,mount waverley,3149,20160304,WkDay,FDay,WrkngDy,sold,Hse,4,1,2,74,17,41,N,Y,Y,N,54.5,0,716,0,1,0,0,0,0,0,16.5,33,0.2,23.3,1.3,0.6,3.2,2,1580000,2120000,16.8,GntlyInclnd,0,1380000,1820000,1500000
6709,Alvie Road,NA,SEVEN,mount waverley,3149,20160216,WkDay,TuDay,WrkngDy,sold,Hse,3,1,3,50,22,41,N,N,N,N,54.5,0,818,1970,3,0,814500,0,2008,0,13.7,18.4,3.6,19.3,0.9,0.4,4.9,1.1,1510000,2010000,20.2,GntlyInclnd,0,1350000,1830000,1428000
6710,Randall Court,NA,THREE,mount waverley,3149,20160209,WkDay,TuDay,WrkngDy,sold,Hse,4,3,2,70,18,38,Y,Y,Y,N,54.5,0,848,0,1,0,0,0,0,0,17.4,22.7,0,18.7,1.8,0.3,2.5,0.51,1430000,1920000,0,GntlyInclnd,0,1640000,1340000,1450000
6711,Lawrence Road,NA,FOUR,mount waverley,3149,20151219,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,64,23,37,Y,N,Y,Y,54.5,0,1076,0,2,1,220000,800,1994,2016,19.2,41.2,0,22.9,1.4,1.4,2.1,3.12,1380000,1730000,18.3,GntlyInclnd,0,1600000,1380000,1500000
6712,Farquharson Street,NA,FOUR,mount waverley,3149,20151213,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,59,24,45,N,N,Y,N,54.5,0,726,0,1,0,0,0,0,0,10.3,28.3,0,23.8,0.6,0.4,2.7,1.5,1430000,1920000,21.4,NrlyLvl,0,1640000,1470000,1500000
6713,Essex Road,NA,SIX,mount waverley,3149,20151205,WkEnd,SDay,WrkngDy,sold,Hse,5,3,5,66,19,37,Y,Y,N,N,54.5,0,647,0,1,0,0,0,0,0,15.5,25.3,0,18.9,2,0.5,2.7,0.22,1370000,1830000,18.4,NrlyLvl,0,1240000,1400000,1400000
6714,Bicton Street,NA,FIVE,mount waverley,3149,20151128,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,59,31,46,Y,N,Y,N,54.5,0,800,0,3,1,1202000,450,2015,2011,12,20.1,0,24.2,1.1,0.2,3.8,1.97,1430000,1920000,21.5,GntlyInclnd,0,1470000,1460000,1460000
6715,Holskamp Street,NA,TWO,mount waverley,3149,20151107,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,53,27,41,N,N,Y,N,54.5,0,985,0,1,0,0,0,0,0,11.9,16.8,1.2,23.9,0.7,0.4,3.8,1.51,0,0,0,NrlyLvl,0,1080000,1170000,1420000
