SalePrice,Id
547523.56,95
511644.56,121
543941.94,130
712906.44,135
610244.44,138
574065.8,142
742540.3,202
870784.3,252
728768.5,274
691382.06,278
692116.6,279
714959.75,336
694478.56,359
696867.0,361
812912.5,363
753904.9,364
669091.2,368
954731.6,369
1029465.4,370
829669.0,435
843050.0,439
713208.2,442
823116.06,454
722325.4,459
843152.06,461
754315.6,462
810545.5,464
930788.44,465
938950.44,522
770292.56,526
807845.2,527
855456.5,528
811452.2,529
949689.44,530
888718.8,532
1159191.1,533
877285.4,539
873770.2,541
742780.6,546
859047.9,547
661905.75,549
1002780.5,550
940890.94,551
884800.1,552
777824.56,553
968400.94,605
940782.5,606
913523.0,608
1043637.0,611
885149.94,612
798267.75,614
806017.06,615
1103303.1,617
1111693.1,618
1274600.8,626
906593.44,627
1158306.1,631
977037.3,632
908159.56,634
932610.94,636
1038085.94,638
1017096.9,640
882044.25,641
927313.0,642
962335.94,644
893337.7,647
880264.1,648
843363.4,651
884807.4,652
927949.9,653
1040352.06,654
957562.75,655
875322.4,698
939449.5,701
765287.25,707
1032675.94,709
1230060.6,711
948306.8,713
807656.3,714
1054996.2,716
1069207.8,717
1086025.5,735
1122200.1,740
1101511.6,741
1079255.1,744
1250386.2,745
818781.9,783
842813.06,784
1068721.4,790
923196.2,791
1088194.4,796
1007261.56,797
1108092.2,798
1009822.44,808
1014876.06,809
1204121.6,810
1112260.6,814
1218899.1,815
851659.06,816
1114846.1,817
953277.5,818
888870.94,819
1057612.5,820
984335.6,821
1229923.2,822
1059575.0,825
1094281.6,826
997130.2,827
1039892.06,829
1123852.6,830
913948.06,831
1227910.9,832
1330818.9,833
992474.1,834
1053313.0,861
1102715.2,868
1016676.2,869
1206758.2,870
1354813.9,871
941375.7,872
1019823.25,875
1200875.4,876
1121213.2,877
1021888.06,878
949450.3,885
1038661.9,887
927456.56,889
1113578.9,891
1038934.8,892
1249131.0,894
1215775.2,896
1026644.94,897
1129910.6,898
1133112.9,899
1045344.4,900
1107679.1,901
1171199.1,902
1108413.5,918
1286325.0,919
1199025.0,920
1157295.6,923
1134075.4,926
1158801.1,927
1240768.5,928
1212093.9,931
1154486.2,933
1091495.1,934
1240965.0,935
929867.8,936
1062348.8,937
1052224.1,939
1110981.2,942
1278540.6,943
1188372.0,944
1057555.4,945
1113404.2,946
1204821.4,947
1206811.6,956
1145578.5,957
1087220.4,958
1098078.5,959
1035108.4,961
1102024.0,962
1283006.4,963
1089596.4,964
1091869.8,965
868551.8,966
1067263.6,967
1128766.5,968
1190323.1,970
1101094.0,972
1312633.1,973
971999.7,1000
1141794.6,1005
1274865.0,1006
1239376.2,1008
1179145.0,1011
1123783.8,1012
1181156.4,1013
1260944.9,1015
1243400.4,1018
1309856.4,1019
1111002.5,1021
1169858.1,1022
1162067.6,1023
1052177.8,1024
1080635.0,1025
904662.25,1027
1179673.2,1028
1095310.9,1029
1091571.1,1030
1181603.1,1031
1111761.9,1032
1249846.0,1045
1154511.9,1048
1123873.5,1049
1113214.0,1050
1341458.4,1051
1088882.5,1052
1347818.8,1053
1301138.0,1054
1128982.5,1055
1241824.4,1062
1357737.9,1065
1196139.9,1068
1372049.6,1070
1300899.1,1072
1376872.4,1073
1187715.8,1075
1168435.9,1076
1320488.5,1077
1122663.8,1078
1159693.4,1079
1296760.4,1080
1172007.9,1098
1290263.8,1099
