SalePrice,Id
540246.75,15910
517830.62,15918
560323.4,15923
501005.34,15928
565507.3,15934
488874.72,15935
533137.9,15938
432656.47,15940
445850.62,16026
413053.88,16028
643121.2,16048
646335.1,16052
597496.2,16056
522081.0,16063
620442.44,16066
567778.1,16067
488622.75,16068
530939.1,16070
535264.94,16073
481872.3,16074
530200.7,16076
665177.06,16077
592550.56,16199
651023.56,16203
584413.6,16206
566305.4,16208
596494.06,16212
634857.6,16226
571578.7,16229
632404.0,16231
717532.6,16232
656638.75,16233
643121.2,16234
621351.4,16236
646335.1,16239
616553.0,16240
597496.2,16243
572116.94,16244
699627.1,16250
734128.6,16251
625565.94,16253
646329.1,16256
639635.44,16257
535264.94,16258
675814.56,16259
655073.06,16260
618061.44,16263
596129.56,16264
665177.06,16266
916942.3,16267
654881.06,16343
553531.44,16347
566305.4,16349
645669.9,16359
706575.56,16363
699400.8,16364
702394.3,16366
580126.75,16368
785585.0,16369
689028.44,16371
793082.3,16374
854328.9,16376
792609.9,16377
530312.5,16378
591033.7,16380
602019.4,16381
