Idss,Id
856348.3,957
831351.94,958
877786.2,959
1073123.8,961
1004286.56,962
1175240.1,963
1064183.1,964
1004142.5,965
762344.8,966
1086887.6,967
1153424.8,968
1323890.2,970
1252639.9,972
1414776.2,973
1002223.3,1000
985234.0,1005
1096526.1,1006
1119094.2,1008
1052507.2,1011
1126198.0,1012
1105033.9,1013
1245911.6,1015
1117600.6,1018
1206928.1,1019
1111091.6,1021
1160972.4,1022
1108651.0,1023
1079260.4,1024
1123506.1,1025
932120.8,1027
1100120.2,1028
1090694.6,1029
1154468.8,1030
1173503.6,1031
1128398.2,1032
1019214.9,1045
933271.1,1048
948155.6,1049
994623.4,1050
1061282.2,1051
928173.56,1052
1085784.6,1053
1097512.5,1054
1214225.1,1055
1183167.2,1062
1451954.2,1065
1164077.2,1068
1338481.8,1070
1321471.2,1072
1470993.2,1073
1186404.1,1075
1377579.2,1076
1365885.8,1077
1290423.1,1078
1345088.5,1079
1363401.9,1080
1088091.2,1098
1144300.8,1099
1123716.2,1101
1171684.5,1104
1078039.5,1110
1192168.2,1113
1206670.9,1114
1224623.2,1117
1235831.9,1118
1276025.6,1119
1004117.75,1121
1200168.5,1123
1356719.9,1124
1251473.5,1125
1315411.8,1126
1088692.0,1127
1228928.2,1128
1331513.2,1130
1399944.6,1131
1339239.5,1132
1148199.0,1133
1296555.8,1134
1354793.0,1137
1447906.2,1138
1238854.1,1139
1521621.5,1140
1455002.5,1141
1168722.6,1146
1070350.4,1152
928592.56,1153
1135109.8,1154
1056181.9,1155
1012983.9,1156
1155276.1,1159
1092078.2,1160
1014992.4,1161
1206341.2,1162
1284024.8,1163
1245917.2,1164
1159429.2,1165
1203990.0,1166
1197612.9,1167
1249330.9,1168
1226600.1,1169
1180962.2,1170
1221010.8,1171
1298400.0,1172
1205313.6,1173
1304127.5,1174
1163377.2,1177
1489809.9,1179
1189332.5,1180
1514029.8,1183
1436162.6,1184
1405723.5,1188
1235275.6,1200
1181491.8,1201
1151510.1,1208
1155834.4,1209
1181222.1,1211
1223002.8,1212
1324726.8,1214
1305558.1,1215
1245817.6,1217
1288919.0,1218
1308954.6,1221
1200017.6,1224
1335863.4,1225
1335372.0,1227
1447560.5,1230
1134285.2,1241
1149654.0,1242
1224323.6,1244
1157168.9,1245
1264202.1,1249
1215795.8,1252
1258496.8,1253
1405699.2,1256
1293917.1,1260
1230050.5,1261
1323172.4,1271
