Id,StreetName,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
4963,Nagara Court,NA,FOUR,mount waverley,3149,20150620,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,70,23,37,N,N,Y,Y,54.5,0,230,0,2,0,267500,0,2000,0,4.1,11.6,0,22.4,2.2,0.3,1.9,2.79,0,0,0,ModInclnd,0,1080000,1200000,814000
4964,Baringa Street,TWO,NINE,mount waverley,3149,20150620,WkEnd,SDay,WrkngDy,sold,AptFlatTwnHseVilla,3,2,1,71,27,43,N,N,Y,N,54.5,0,401,0,2,1,166000,450,1996,2010,4.1,11.6,0,25,1.5,0.1,3.1,678,800000,1060000,0,NA,0,723000,780000,820000
4965,Sampson Drive,NA,EIGHT,mount waverley,3149,20150606,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,52,28,38,N,N,Y,N,54.5,0,0,0,3,2,570000,550,2008,2012,9.2,16.6,0.2,22,2.8,1.8,1.8,5.82,800000,1060000,0,NA,0,780000,962000,810000
4966,Hillview Avenue,TWO,ONE,mount waverley,3149,20150531,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,1,65,28,39,N,N,Y,N,54.5,0,730,0,2,1,482500,440,2007,2009,12.3,16.8,0,19.4,0.9,0.9,2.6,2.02,765000,1010000,22.3,GntlyInclnd,0,840000,780000,848000
4967,Fairview Road,TWO,NA,mount waverley,3149,20150516,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,74,14,45,N,N,Y,Y,54.5,0,402,0,1,1,0,485,0,2015,11.3,16.2,0,18.5,1.6,0.5,2.3,0.31,1080000,1430000,0,NrlyLvl,0,790000,900000,827000
4968,Wave Avenue,FOUR,NA,mount waverley,3149,20150514,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,1,70,24,46,N,N,Y,N,54.5,0,2084,0,2,0,555000,0,2009,0,7.3,14.6,4.4,22.5,1.9,0.5,2.4,3.3,800000,1060000,0,NA,0,675850,712000,805000
4969,High Street Road,NA,THREE,mount waverley,3149,20150504,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,59,31,46,N,N,Y,N,54.5,0,678,0,3,2,131000,280,1994,2007,7.5,22.3,0,24.3,3.5,3.4,3.2,1.88,1030000,1360000,17.1,GntlyInclnd,0,1660000,1400000,850000
4970,Ganton Court,NA,NINE,mount waverley,3149,20150418,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,66,22,45,Y,N,Y,Y,54.5,0,660,0,2,0,72000,0,1985,0,13.5,21.9,3.6,22.9,3.3,0.5,3.7,0.88,1030000,1360000,0,GntlyInclnd,0,1120000,1440000,850000
4971,Therese Avenue,NA,NA,mount waverley,3149,20150418,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,76,14,40,N,N,N,N,54.5,0,652,0,1,0,0,0,0,0,13.5,21.9,3.6,23.3,3.2,2.2,1.3,3.56,0,0,18.1,NrlyLvl,0,1080000,1200000,840000
4972,Herbert Street,TWO,ONE,mount waverley,3149,20150106,WkDay,TuDay,WrkngDy,sold,TwnHse,3,2,1,66,19,37,Y,N,Y,Y,54.5,0,0,0,2,0,290550,0,2011,0,17.7,26,0,19,2.1,1,2.8,0.22,800000,1060000,0,NA,0,1180000,1240000,810000
4973,Kemp Avenue,ONE,FIVE,mount waverley,3149,20141229,WkDay,MDay,WrkngDy,sold,AptFlat,3,2,2,68,23,44,N,N,Y,N,54.5,0,0,0,1,1,0,385,0,2009,16.7,26.2,0,22.8,1.2,0.2,2.7,2.22,975000,1290000,0,NA,0,675850,795000,815000
4974,Fairview Road,NA,TWO,mount waverley,3149,20140318,WkDay,TuDay,WrkngDy,sold,Hse,5,2,1,74,14,45,N,N,N,N,54.5,0,664,0,3,0,800000,0,2010,0,15.2,24.3,0,18.4,1.5,0.4,5.5,0.34,1300000,1740000,16.7,GntlyInclnd,0,1080000,1200000,820000
4975,Tinto Court,ONE,FIVE,mount waverley,3149,20140222,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,72,17,39,N,N,Y,Y,54.5,0,290,0,1,2,0,630,0,2011,14.1,19.3,0.6,19,2.1,0.7,5.8,0.35,865000,1550000,0,NrlyLvl,0,1200000,1310000,825000
4977,Beal Street,TWO,ONE,mount waverley,3149,20171204,WkDay,MDay,WrkngDy,sold,BlkUnt,2,2,2,71,27,43,Y,N,Y,Y,54.5,0,0,0,3,1,530000,225,2010,2002,12.4,17.5,5.4,24.6,0.4,0.2,3.3,2.3,0,0,0,NA,0,723000,670000,826000
4978,Lewis Street,TWO,SIX,mount waverley,3149,20171027,WkDay,FDay,WrkngDy,sold,Hse,2,1,1,80,21,41,Y,N,Y,Y,54.5,0,0,0,1,0,0,0,0,0,10.3,27.4,0,19.5,3,2.1,3.6,0.65,0,0,0,NA,0,653000,723000,850000
4979,Mayfield Drive,NA,FIVE,mount waverley,3149,20170909,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,67,30,41,N,N,Y,N,54.5,0,438,0,1,0,0,0,0,0,7.1,14.9,1.2,20.2,0.5,0.5,1.4,2.74,0,0,0,GntlyInclnd,0,950000,1080000,805000
4980,Wave Avenue,ONE,NA,mount waverley,3149,20170606,WkDay,TuDay,WrkngDy,sold,TwnHse,3,2,1,70,24,46,Y,N,Y,N,54.5,0,2084,0,1,1,0,570,0,2017,8.7,13.9,6.4,22.5,1.9,0.5,2.4,3.3,725000,955000,0,NA,0,780000,916000,840000
4981,Briggs Street,TWO,FOUR,mount waverley,3149,20170304,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,63,25,41,N,N,N,N,54.5,0,369,0,2,1,585000,455,2013,2011,16.1,27.4,0,23.3,2.5,0.6,0.7,0.55,670000,1220000,18.0,NrlyLvl,0,780000,962000,800000
4982,Sampson Drive,FOUR,EIGHT,mount waverley,3149,20170304,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,52,28,38,Y,N,Y,Y,54.5,0,0,0,1,0,0,0,0,0,16.1,27.4,0,22,2.8,1.8,1.8,5.8,765000,1010000,0,NA,0,675850,900280,835000
4983,Hakea Court,ONE,SEVEN,mount waverley,3149,20170112,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,67,23,42,Y,N,N,N,54.5,0,307,0,4,0,518000,0,2012,0,14.9,26.5,0,23.1,1.1,0.4,2.7,2.37,725000,955000,0,GntlyInclnd,0,723000,670000,835000
4984,Wilga Street,ONE,ONE,mount waverley,3149,20161230,WkDay,FDay,WrkngDy,sold,AptFlatTwnHseVilla,4,2,2,55,23,41,N,N,Y,Y,54.5,0,655,0,2,0,470000,0,2009,0,20.1,27.8,20.4,21.6,2.4,1.1,2.5,3.25,0,0,0,NrlyLvl,0,1080000,1100000,820000
4985,Damon Road,TWO,TWO,mount waverley,3149,20161210,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,67,30,41,N,N,Y,N,54.5,0,754,0,1,0,0,0,0,0,11.2,18.8,0.2,19.7,1.4,0.5,2.4,2.55,765000,1010000,17.4,NrlyLvl,0,916000,839000,830000
4986,Mclochlan Street,TWO,NINE,mount waverley,3149,20161029,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,64,23,44,Y,N,N,N,54.5,0,444,0,1,0,0,0,0,0,9.3,25.6,0,20.2,0.9,0.7,5.3,1.74,765000,1010000,23.9,NrlyLvl,0,330000,275000,837000
4987,Stocks Road,TWO,SEVEN,mount waverley,3149,20161029,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,74,14,45,Y,N,Y,N,54.5,0,464,0,1,0,0,0,0,0,9.3,25.6,0,18.6,1.7,0.7,2.3,0.34,765000,1010000,0,GntlyInclnd,0,882000,900280,825000
4988,Madison Court,FOUR,NINE,mount waverley,3149,20161020,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,4,72,27,44,Y,N,Y,Y,54.5,0,214,0,2,1,640000,530,2009,2017,6.8,21.8,0,20.5,0.7,0.7,2.9,1.6,725000,955000,0,GntlyInclnd,0,1220000,1350000,810000
4989,Adrienne Crescent,SEVEN,FOUR,mount waverley,3149,20161008,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,66,22,45,Y,N,Y,Y,54.5,0,349,0,2,1,670500,485,2010,2009,9.7,16.9,0,22.9,1,1,0.2,0.69,765000,1010000,0,NrlyLvl,0,675850,712000,839000
4990,Sadie Street,ONE,NA,mount waverley,3149,20160806,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,2,75,26,42,Y,N,N,N,54.5,0,0,0,1,0,0,0,0,0,5.8,14.4,0,21.2,2.2,1.6,2.6,3.19,765000,1010000,0,NA,0,1200000,780000,830000
4991,Dorgan Street,ONE,NINE,mount waverley,3149,20160709,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,51,37,42,N,N,N,N,54.5,0,214,0,4,0,530000,0,2011,0,5.3,15.2,0.2,24.6,0.7,0.5,2.1,2.84,765000,1010000,0,NrlyLvl,0,1200000,840000,825000
4992,Briggs Street,ONE,TWO,mount waverley,3149,20160528,WkEnd,SDay,WrkngDy,sold,AptFlat,4,2,2,63,25,41,N,N,Y,N,54.5,0,0,0,1,2,0,450,0,2007,5.7,13.2,0.6,23.2,2.4,0.6,0.8,0.51,800000,1060000,0,NA,0,675850,712000,850000
4993,Grenfell Road,TWO,THREE,mount waverley,3149,20160422,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,64,23,44,Y,N,Y,N,54.5,0,870,0,4,1,540000,550,2008,2016,14.6,16.7,21.6,20.3,0.2,0.2,2.4,1.18,845000,1110000,19.1,NrlyLvl,0,675850,882000,850000
4994,Cratloe Road,TWO,THREE,mount waverley,3149,20160415,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,2,71,11,43,Y,N,N,N,54.5,0,1563,0,1,4,0,420,0,2010,13.4,27,0,20.5,1.7,0.5,4.2,1.18,800000,1060000,0,GntlyInclnd,0,900890,795000,800000
4996,Stephensons Road,ONE,SIX,mount waverley,3149,20151030,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,67,21,40,Y,N,Y,N,54.5,0,701,0,2,0,330000,0,2001,0,12.6,27.4,0,24.5,1.3,1.5,4.4,1.82,0,0,33.3,ModInclnd,0,972000,790000,840000
4997,Emerald Street,TWO,ONE,mount waverley,3149,20151028,WkDay,WDay,WrkngDy,sold,TwnHse,3,2,2,64,22,40,N,N,Y,N,54.5,0,0,0,3,0,297000,0,2004,0,10.1,26.8,0,25.5,2,1,2.6,1.59,880000,1170000,0,NA,0,900890,795000,802000
4998,Sampson Drive,SIX,EIGHT,mount waverley,3149,20150725,WkEnd,SDay,WrkngDy,sold,AptTwHse,3,2,2,52,28,38,Y,N,Y,N,54.5,0,0,0,3,1,670000,475,2011,2009,9.4,13.3,0.8,22,2.8,1.8,1.8,5.82,800000,1060000,0,NA,0,675850,900280,825000
4999,Huntingdale Road,TWO,SIX,mount waverley,3149,20150619,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,2,65,24,39,Y,N,N,N,54.5,0,273,0,3,3,620000,440,2013,2011,7,12.4,0.2,19,2,0.4,5.2,0.62,845000,1110000,0,GntlyInclnd,0,840000,780000,828000
5000,High Street Road,NA,ONE,mount waverley,3149,20150530,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,70,18,38,N,N,Y,Y,54.5,0,435,0,4,1,565000,260,2012,2003,11,17.3,0,18.8,4.5,4.4,4.2,0.79,1200000,1600000,23.2,GntlyInclnd,0,1380000,1360000,814000
5001,Albert Street,TWO,NA,mount waverley,3149,20150509,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,1,70,23,37,Y,N,Y,Y,54.5,0,0,0,3,1,617500,550,2012,2014,12.8,18.7,0,22.4,0.6,0.6,1.9,2.8,1020000,1530000,0,NA,0,1550000,1440000,822000
5002,Marianne Way,TWO,EIGHT,mount waverley,3149,20150314,WkEnd,SDay,WrkngDy,sold,AptTwHse,3,2,2,70,17,39,N,N,Y,Y,54.5,0,286,0,1,0,0,0,0,0,9.4,30.1,0,25.2,1.6,0.7,1.9,1.31,800000,1060000,0,NA,0,916000,850000,815000
5003,Baringa Street,ONE,SIX,mount waverley,3149,20150302,WkDay,MDay,WrkngDy,sold,AptTwHse,3,2,2,71,27,43,Y,N,Y,N,54.5,0,357,0,3,1,495000,420,2006,2011,11.6,23,0,25.1,1.6,0.2,3.2,2.4,880000,1170000,18.9,NrlyLvl,0,900280,1120000,850000
5004,High Street Rd,NA,ONE,mount waverley,3149,20150127,WkDay,TuDay,WrkngDy,sold,TwnHse,3,2,2,56,24,46,Y,N,Y,N,54.5,0,0,0,4,0,515000,0,2006,0,11.7,19.1,0.6,24.9,2.9,2.8,2.6,1.54,845000,1110000,0,NA,0,1500000,1650000,825000
5005,High St Rd,NA,TWO,mount waverley,3149,20141212,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,63,23,33,N,N,Y,N,54.5,0,0,0,1,0,0,0,0,0,14,26.6,0,19,4.3,4.2,4,1,1030000,1360000,0,NA,0,1660000,1400000,800000
5006,Stocks Road,TWO,THREE,mount waverley,3149,20141211,WkDay,ThDay,WrkngDy,sold,TwnHse,3,2,2,74,14,45,N,N,Y,Y,54.5,0,0,0,3,0,780000,0,2011,0,15.9,19.8,0.8,18.5,1.6,0.6,5.4,0.37,845000,1110000,0,NA,0,882000,900280,850000
5007,Talbot Road,NA,ONE,mount waverley,3149,20141209,WkDay,TuDay,WrkngDy,sold,HseVacLnd,4,1,0,70,24,46,N,N,N,N,54.5,0,723,0,1,0,0,0,0,0,15.3,19,0,22.7,1.4,0.1,2.6,2.47,1180000,1580000,17.6,NrlyLvl,0,1970000,1460000,826000
5008,Cratloe Road,NA,FOUR,mount waverley,3149,20141206,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,71,11,43,Y,N,Y,N,54.5,0,655,0,3,0,60500,0,1981,0,15.4,22.7,2.6,19.7,2.3,1.1,5.3,0.94,1120000,1510000,16.9,GntlyInclnd,0,901000,1430000,840000
5009,Ashbury Court,NA,ONE,mount waverley,3149,20141201,WkDay,MDay,WrkngDy,sold,Hse,3,1,2,64,21,40,N,N,N,N,54.5,0,750,0,1,0,0,0,0,0,20.8,28.1,0,19.9,1.6,0.4,3.7,2.3,1080000,1430000,45.4,GntlyInclnd,0,1220000,1700000,811000
5010,Inverell Avenue,ONE,SIX,mount waverley,3149,20141122,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,53,43,43,N,N,Y,Y,54.5,0,795,0,1,3,0,520,0,2017,12.9,31,0,24.9,0.3,0.3,2.4,2.81,1030000,1360000,17.3,GntlyInclnd,0,900280,1450000,835000
5011,Waverley Road (Enter via 42-44 Albert Street),NA,FIVE,mount waverley,3149,20141120,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,58,27,39,N,N,N,N,54.5,0,0,0,1,0,0,0,0,0,15.4,28.4,0,0,0,0,0,2.59,1030000,1360000,0,NA,0,1550000,1200000,815000
5012,McLaren Street,ONE,TWO,mount waverley,3149,20141108,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,65,28,39,Y,N,Y,Y,54.5,0,287,0,2,2,782000,570,2011,2016,18,34.9,0,19.7,1,0.3,2.3,1.92,925000,1230000,0,NrlyLvl,0,840000,916000,820000
5013,Lawrence Road,THREE,FIVE,mount waverley,3149,20141031,WkDay,FDay,WrkngDy,sold,AptFlatTwnHseVilla,4,2,2,56,24,46,N,N,Y,N,54.5,0,253,0,2,4,280000,475,2000,2010,10.4,32.3,0,24.4,0.2,0.2,3,1.34,0,0,0,ModInclnd,0,675850,723000,830000
5014,Ferntree Gully Road,THREE,ONE,mount waverley,3149,20141018,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,63,25,41,N,N,N,Y,54.5,0,0,0,0,0,0,0,0,0,8,24.6,0,23.1,3.5,3.5,7.6,0.38,0,0,0,NA,0,0,0,850000
5015,Windsor Avenue,ONE,SIX,mount waverley,3149,20141018,WkEnd,SDay,WrkngDy,sold,TwnHse,3,1,2,64,23,44,N,N,Y,N,54.5,0,0,0,1,0,0,0,0,0,8,24.6,0,21,0.6,0.6,3.1,1.35,880000,1170000,0,NA,0,675850,882000,800000
5016,Albert Street,ONE,THREE,mount waverley,3149,20140905,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,2,58,27,39,N,N,Y,Y,54.5,0,271,0,2,2,405000,325,2002,2006,4.8,15.1,0,22.7,0.2,0.2,2.2,2.57,880000,1170000,0,GntlyInclnd,0,675850,712000,850000
5017,Price Avenue,NA,SEVEN,mount waverley,3149,20140802,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,59,32,43,Y,N,Y,N,54.5,0,571,0,8,2,820000,250,2014,2004,4.8,11.9,10.6,24.8,0.7,0.4,2.3,2.78,876000,1720000,0,ModInclnd,0,1500000,1650000,820000
5018,Brand Street,TWO,SEVEN,mount waverley,3149,20140802,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,80,21,41,N,N,Y,N,54.5,0,791,0,2,0,490000,0,2003,0,4.8,11.9,10.6,19.4,2.3,0.9,3.2,0.61,880000,1170000,18.4,NrlyLvl,0,882000,900280,825000
5019,Kay Street,NA,ONE,mount waverley,3149,20140712,WkEnd,SDay,WrkngDy,sold,HseTwnHse,3,2,2,71,22,37,N,N,Y,Y,54.5,0,440,0,4,2,465000,445,2005,2005,7.3,10.4,4.4,25.6,2.1,0.5,2.5,1.47,1080000,1430000,0,GntlyInclnd,0,1320000,1160000,845000
5020,Ferntree Gully Road,NA,SEVEN,mount waverley,3149,20140628,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,73,18,41,Y,N,Y,Y,54.5,0,875,0,3,0,640000,0,2007,0,9.7,13.3,0,23.4,4,4,7.3,0.31,1080000,1430000,0,GntlyInclnd,0,1230000,1180000,850000
5021,Kay Street,NA,FOUR,mount waverley,3149,20140628,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,71,22,37,Y,Y,Y,N,54.5,0,776,0,2,0,120000,0,1980,0,9.7,13.3,0,25.7,2.2,0.6,4.7,1.52,1180000,1580000,17.6,GntlyInclnd,0,1630000,1350000,810000
5022,Hillside Road,NA,TWO,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,74,14,45,N,N,N,N,54.5,0,725,0,1,0,0,0,0,0,7.5,18.9,0,18.3,1.4,0.3,2.1,0.26,1240000,1660000,18.3,GntlyInclnd,0,1200000,1210000,809000
5023,Taylor Court,NA,THREE,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,Hse,3,2,0,55,23,41,N,N,N,N,54.5,0,790,0,3,1,638000,350,2009,2008,7.5,18.9,0,21.7,2.5,0.9,2.6,3.22,1120000,1510000,48.3,GntlyInclnd,0,1440000,1040000,800000
5024,Mayfield Drive,NA,THREE,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,Hse,6,2,2,75,26,42,Y,N,Y,Y,54.5,0,725,0,3,0,217000,0,1999,0,7.5,18.9,0,20.5,2.2,0.7,1.2,2.94,975000,1290000,20.0,GntlyInclnd,0,1080000,1200000,800000
5025,Heany Street,NA,SIX,mount waverley,3149,20140527,WkDay,TuDay,WrkngDy,sold,Hse,4,1,2,74,17,41,Y,N,Y,Y,54.5,0,677,0,2,1,315000,440,1999,2014,14.8,20.5,0,20.3,0.4,0.3,2.2,1.95,1300000,1740000,16.8,GntlyInclnd,0,1380000,1820000,840000
5026,Smyth Street,NA,FOUR,mount waverley,3149,20140503,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,70,16,43,N,N,N,N,54.5,0,661,0,3,0,821000,0,2014,0,9.8,16,1.4,22.6,1.6,0.4,2.5,724,1030000,1360000,16.9,GntlyInclnd,0,1550000,1200000,821000
5027,Blackburn Road,NA,ONE,mount waverley,3149,20140411,WkDay,FDay,WrkngDy,sold,Hse,5,2,1,51,32,43,Y,N,Y,N,54.5,0,745,0,4,1,785000,500,2010,2011,17.2,18.6,10.2,25.6,2,2.4,3.1,0.61,1030000,1360000,17.5,NrlyLvl,0,1130000,1320000,800000
5028,Sunnyside Road,NA,FOUR,mount waverley,3149,20140410,WkDay,ThDay,WrkngDy,sold,Hse,3,1,1,74,26,44,N,N,N,N,54.5,0,806,0,2,1,36000,400,1976,2017,16.7,19,18.2,22.8,3.7,0.9,0.5,0.87,1030000,1360000,19.5,GntlyInclnd,0,1100000,1000000,835000
5029,Highbury Road,NA,TWO,mount waverley,3149,20140329,WkEnd,SDay,WrkngDy,sold,Hse,3,1,3,51,32,43,Y,N,Y,N,54.5,0,718,0,2,0,93500,0,1986,0,12.3,22.1,0.2,26.4,4.9,1.6,1.4,0.14,1080000,1430000,16.5,GntlyInclnd,0,1010000,982000,850000
5030,Bennett Avenue,NA,TWO,mount waverley,3149,20140308,WkEnd,SDay,WrkngDy,sold,Hse,4,2,4,71,19,44,N,N,Y,N,54.5,0,754,0,3,0,832000,0,2014,0,14.8,27.4,0,26.6,1.5,0.7,1.5,0.43,1240000,1660000,17.7,NrlyLvl,0,1570000,1410000,832000
5031,Wallabah Street,NA,SEVEN,mount waverley,3149,20140301,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,53,33,41,Y,N,Y,N,54.5,0,722,0,3,0,833009,0,2014,0,14.5,22.3,0,22.5,2.4,0.6,0.6,3.58,1180000,1580000,17.2,GntlyInclnd,0,1500000,1440000,833009
5147,Lawrence Road,ONE,TWO,mount waverley,3149,20170927,WkDay,WDay,WrkngDy,sold,VllaHse,2,1,1,59,32,43,N,N,Y,N,54.5,0,0,0,4,1,415000,380,2007,2011,9.6,24.6,0,24.1,0.1,0.1,2.9,2.54,0,0,0,NA,0,723000,826000,800000
5148,Therese Avenue,ONE,NINE,mount waverley,3149,20170515,WkDay,MDay,WrkngDy,sold,AptFlat,3,1,1,76,14,40,N,N,Y,Y,54.5,0,667,0,2,0,560000,0,2013,0,6.3,16.9,0,23.5,3.1,2.3,1.2,3.44,690000,910000,16.7,NrlyLvl,0,1190000,1250000,800000
5149,Smyth Street,TWO,TWO,mount waverley,3149,20170301,WkDay,WDay,WrkngDy,sold,AptFlat,3,2,1,70,24,46,N,N,Y,N,54.5,0,255,0,2,1,125000,450,1990,2017,16.6,30.5,0,22.9,1.4,0.2,2.6,779,725000,955000,0,ModInclnd,0,675850,712000,822000
5150,Bales Street,TWO,NA,mount waverley,3149,20170210,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,1,61,24,38,N,N,Y,Y,54.5,0,733,0,2,0,330000,0,2004,0,18.7,27.1,0,20.8,0.4,0.4,2.3,2.66,725000,955000,22.4,GntlyInclnd,0,675850,712000,810000
5151,Sadie Street,NA,EIGHT,mount waverley,3149,20160420,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,75,26,42,N,N,Y,N,54.5,0,732,0,4,1,295000,380,2004,2016,15.3,28,0,21,2.2,1.8,2.4,3.12,950000,1570000,18.7,GntlyInclnd,0,1200000,1190000,810000
5152,Sunnyside Road,NA,EIGHT,mount waverley,3149,20160409,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,74,26,44,Y,N,Y,N,54.5,0,308,0,2,1,480000,520,2007,2017,10.4,22.3,0,22.7,0.8,0.8,0.4,0.8,845000,1110000,18.2,GntlyInclnd,0,1120000,1440000,828000
5153,Huxtable Street,ONE,THREE,mount waverley,3149,20150624,WkDay,WDay,WrkngDy,sold,AptFlat,3,3,1,56,24,46,Y,N,N,N,54.5,0,723,0,2,0,157000,0,1997,0,12.2,16,0,24.5,1.3,0.3,2.4,1.25,800000,1060000,16.9,GntlyInclnd,0,675850,768000,810000
5154,Viewbank Road,NA,EIGHT,mount waverley,3149,20150122,WkDay,ThDay,WrkngDy,sold,Hse,3,2,2,74,26,44,Y,N,Y,N,54.5,0,760,0,2,0,48700,0,1984,0,18.7,35.8,0,22.7,3.3,0.2,0.6,0.94,1120000,1510000,0,GntlyInclnd,0,1080000,1100000,830000
5155,Highbury Road,TWO,NA,mount waverley,3149,20141027,WkDay,MDay,WrkngDy,sold,TwnHse,3,2,2,71,19,44,Y,N,Y,Y,54.5,0,725,0,1,0,0,0,0,0,13.5,19.4,22.4,26.7,4.6,1.3,1.3,0.42,0,0,16.7,NrlyLvl,0,1510000,1500000,837000
5156,Leyland Road,NA,TWO,mount waverley,3149,20140503,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,70,20,44,N,Y,N,N,54.5,0,725,0,1,0,0,0,0,0,9.8,16,1.4,19.4,0.4,0.4,2.4,0.67,0,0,20.8,GntlyInclnd,0,1080000,1200000,806000
5157,Judith Court,NA,THREE,mount waverley,3149,20140328,WkDay,FDay,WrkngDy,sold,Hse,3,2,2,72,17,39,Y,N,Y,N,54.5,0,724,0,1,0,0,0,0,0,16.9,20.5,6.6,22.5,3.1,1,1.6,3.14,1120000,1510000,18.3,GntlyInclnd,0,1440000,1040000,800000
5158,Judith Court,NA,ONE,mount waverley,3149,20140327,WkDay,ThDay,WrkngDy,sold,Hse,3,2,2,72,17,39,Y,N,Y,N,54.5,0,724,0,3,2,415000,430,2006,2011,17,25.8,4.6,22.4,3.1,1,1.6,3.13,1120000,1510000,18.4,GntlyInclnd,0,1440000,1040000,830000
5159,Monomeith Crescent,NA,NA,mount waverley,3149,20140227,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,71,15,41,N,N,Y,N,54.5,0,664,0,2,0,64200,0,1981,0,14,20,0.4,24.9,0.2,0.2,1.3,1.29,1180000,1580000,17.1,GntlyInclnd,0,1790000,1410000,825000
5160,Talbot Road,NA,SIX,mount waverley,3149,20140227,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,70,24,46,Y,N,Y,N,54.5,0,732,0,1,0,0,0,0,0,14,20,0.4,22.5,1.6,0.4,2.8,2.71,1120000,1510000,17.7,GntlyInclnd,0,1550000,1200000,801000
5161,Talbot Road,NA,FOUR,mount waverley,3149,20140107,WkDay,TuDay,WrkngDy,sold,Hse,3,2,4,70,24,46,N,N,Y,N,54.5,0,733,0,2,1,682000,405,2010,2010,14,19.2,0,22.5,1.7,0.4,2.4,2.79,1120000,1510000,17.8,GntlyInclnd,0,1200000,1380000,845000
5172,Bennett Avenue,ONE,SEVEN,mount waverley,3149,20170812,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,71,19,44,Y,N,Y,Y,54.5,0,883,0,1,1,0,515,0,2012,10.3,17.9,2.8,26.6,1.4,0.6,1.4,0.46,0,0,16.1,NrlyLvl,0,840000,916000,900000
5173,Windsor Avenue,ONE,ONE,mount waverley,3149,20161119,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,1,64,23,44,Y,N,Y,N,54.5,0,0,0,2,0,595000,0,2013,0,11.7,19.4,0,20.9,0.5,0.5,3,1.28,765000,1010000,0,NA,0,1200000,840000,855100
