SalePrice,id
479820.3757796237,95
422763.4033778577,121
464435.2113881274,130
484638.2200739353,135
514220.71730027796,138
538483.790076056,142
688357.051291491,202
781739.9662354225,252
648946.7447860198,274
599212.6678530079,278
642217.4577287951,279
689640.7940245279,336
605448.2783994091,359
686568.520458824,361
726509.659765045,363
723842.7347280326,364
619389.340587018,368
858561.3372674609,369
934501.7567360284,370
755467.7398440023,435
772589.0640403674,439
633416.8648744143,442
705412.8642053386,454
656401.5641146138,459
795566.4888775271,461
762818.1321348166,462
835399.1175977542,464
843368.1348661076,465
882460.2537949054,522
789764.3557941588,526
863069.8332951019,527
883396.8612864645,528
725793.1752112089,529
857835.705352493,530
930525.4377107322,532
1040002.0344136255,533
771235.0834398385,539
838223.5410837103,541
749197.507567597,546
810053.3068341711,547
791142.8104703905,549
907305.7342148967,550
898959.2148618047,551
899799.5016692574,552
828899.402008156,553
779163.6168053653,605
855662.6709180557,606
896122.4351331354,608
936577.7133073314,611
846723.2151935402,612
798806.6108408272,614
818752.1619470242,615
1074481.6409293022,617
980011.056253443,618
1042597.447529822,626
836457.9821966509,627
997511.3231341332,631
788055.4079412906,632
883905.7944072122,634
945549.5532183242,636
1009116.419149347,638
962631.594336187,640
869792.5153361218,641
914497.3391445422,642
860411.1298997458,644
892879.6593125333,647
794619.8571444582,648
860610.1703515238,651
858531.3375619954,652
880610.8461515061,653
956696.7220012322,654
891892.0851979094,655
858008.4749032789,698
827500.2072784873,701
908962.4230188971,707
949052.2582108726,709
1047292.8297780516,711
921606.9735646816,713
837767.25863882,714
1054085.7767097233,716
1003492.8851796141,717
991211.1247244863,735
927022.7518485645,740
1067351.3494803375,741
998785.3193255496,744
1145925.7333538074,745
860161.9754678541,783
898376.2724047569,784
972875.5058851804,790
880851.5616205108,791
1066554.0681123373,796
975080.6081899352,797
938860.9095339342,798
912857.3894054154,808
898565.0792392915,809
1110641.8936755115,810
950369.8283920209,814
1142636.3118048783,815
911869.3492201873,816
950035.2246528737,817
973788.9086104516,818
912754.0622106018,819
954310.1841442873,820
919191.2963104687,821
1107466.4579272857,822
971804.581973564,825
1010564.2919417946,826
971720.7953899627,827
1029176.1967880336,829
1094945.8935353195,830
999827.537623135,831
1163886.3352861332,832
1316687.5524869917,833
875699.4551521266,834
1052068.8348549278,861
945982.4240837474,868
854122.0135904477,869
1048107.3476548279,870
1234987.0797110035,871
967866.1431451797,872
1033230.4415189546,875
1048928.6043016063,876
1076348.294116649,877
1046950.7588209528,878
937670.6237868456,885
998020.1612106952,887
904155.7618246917,889
953281.6198148943,891
1002300.7084681094,892
1070571.598273381,894
1059434.1249541172,896
993116.0105302812,897
1063124.6412326498,898
1141969.1090603417,899
1081775.6618019922,900
1052216.3900422242,901
1084367.3154423404,902
995518.2891869362,918
1067928.5622936774,919
1053957.3699170796,920
1079311.2748738264,923
1084211.1037013645,926
1012504.0631092787,927
1074160.6989132753,928
1112865.6327322843,931
1093713.1134526264,933
997719.5095384774,934
1210788.9897929116,935
941236.1867821213,936
941603.3650226588,937
1032570.5701238629,939
1059493.8069412776,942
1251548.179113577,943
1117837.5646774492,944
1078074.8155153573,945
1044099.5584879158,946
1182541.2928889468,947
1128934.5828505156,956
977516.6206003088,957
915607.4293351587,958
929313.1155887065,959
1078309.0436772113,961
963382.2494939807,962
1169201.3458407738,963
1044465.121016217,964
977549.5003146603,965
878093.2045836576,966
1053341.1796664158,967
1075634.2562461563,968
1184918.9352695276,970
1160733.1294822858,972
1174683.896966324,973
1005331.1380296856,1000
1023334.31701749,1005
1263872.806983493,1006
1154134.5502133127,1008
1065968.7350882434,1011
1087592.897797371,1012
1044774.9057536073,1013
1186644.2520823313,1015
1103774.9269411606,1018
1248622.7580364253,1019
1023621.1165964514,1021
1134619.4547467383,1022
1068348.8249228045,1023
1066849.9429496964,1024
1100122.143432814,1025
896567.0699068569,1027
1039161.2532763021,1028
1046918.0763420593,1029
1151597.0494164235,1030
1124442.343482852,1031
966085.7503894577,1032
1141303.4471670163,1045
1136981.0619870953,1048
1030621.6826088233,1049
1113869.2175000776,1050
1268005.701089939,1051
1082856.8932088683,1052
1175697.162220254,1053
1129526.616368247,1054
1212229.4856474844,1055
1170081.3043597934,1062
1443921.5680367744,1065
1129212.498023768,1068
1333483.0480419735,1070
1219442.3166134683,1072
1327857.2255537694,1073
1144212.8954036075,1075
1214059.3198078014,1076
1292798.178983364,1077
1131429.5280411148,1078
1145954.1667389947,1079
1238306.3225084187,1080
1172829.82512985,1098
1149147.685717051,1099
1042343.819741506,1101
1116450.2090008287,1104
1238044.2246089084,1110
1275750.3602257778,1113
1345633.7869693346,1114
1304504.3583378163,1117
1262114.01287971,1118
1315663.365946749,1119
955148.1057875082,1121
1106252.4930397011,1123
1220671.8887592303,1124
1279519.866677758,1125
1237880.8281495802,1126
1082188.0043531659,1127
1275259.3077839427,1128
1340011.3170795094,1130
1356252.9366875251,1131
1295634.7469718626,1132
1161519.94168011,1133
1274819.3124157945,1134
1310996.1762003738,1137
1395381.037118153,1138
1113435.0920592106,1139
1360604.9918231487,1140
1350346.4820927673,1141
1365490.729210666,1146
1126633.599011734,1152
1006647.7341009835,1153
1272277.7596368338,1154
1205160.7460501508,1155
1228963.2517570134,1156
1360875.4327415207,1159
1235618.8922493786,1160
1190558.8053475646,1161
1282349.0083829165,1162
1276412.954199248,1163
1260043.9627044064,1164
1261656.3180876847,1165
1175329.1919652487,1166
1337440.956496223,1167
1262185.8515656143,1168
1272459.450111772,1169
1154337.2019281508,1170
1183039.051261779,1171
1251693.714727185,1172
1199159.791244223,1173
1252874.1480613516,1174
1153642.465676998,1177
1433281.343136768,1179
1038717.2090373576,1180
1274843.1503176028,1183
1323976.2034666862,1184
1274719.511792166,1188
1325287.517602356,1200
1190641.4530085651,1201
1397456.2228523586,1208
1328154.3428939867,1209
1393582.1029406236,1211
1438870.7226210444,1212
1300776.7847017038,1214
1251736.1196559286,1215
1217058.401791949,1217
1328016.972130391,1218
1274189.643242945,1221
1060946.033008401,1224
1297735.5568363024,1225
1313047.982141292,1227
1375058.372845982,1230
1188697.6678496432,1241
1263466.2148474276,1242
1337647.8814749836,1244
1271932.9825778976,1245
1420223.5411400348,1249
1276503.8697448901,1252
1316861.8401715285,1253
1365819.9750420863,1256
1242094.6721524158,1260
1131679.7880368335,1261
1335655.9265956923,1271
1545100.8244959293,1277
1301332.637745171,1279
1424868.2124844799,1280
1463067.9322652475,1281
1264104.312289345,1282
1472453.2836752748,1283
1448095.8633409636,1284
1425754.135753359,1285
1524672.2132541882,1294
1396142.2750500701,1296
1408447.14032712,1298
1386036.052856847,1299
1106509.517919935,1300
1396571.1713065521,1312
1331572.7993977664,1314
1614552.3129691419,1315
1617329.285134892,1317
1625941.8567696735,1318
1607754.6106680727,1319
1579069.0443762087,1321
1572935.2413356535,1322
1513108.7106042458,1323
1506163.569813611,1334
1402351.5829617835,1335
1593734.373274037,1338
1508266.807535331,1339
1539801.8399947584,1340
1613614.8509684794,1341
1548474.1948229552,1342
1378238.0232919857,1344
1555430.704878806,1345
1642293.316202879,1346
1314240.653562045,2205
1240722.2108427759,2208
1182750.2099768023,2209
1405825.8062940966,2211
1334338.4536631778,2214
1314448.420399306,2215
1235717.7438379338,2216
1302209.4062068982,2217
1384114.8128086247,2218
1328170.059810154,2219
1353705.898669807,2222
1210613.1141190648,2225
1167493.842644634,2226
1251411.999873215,2227
1378877.3848849656,2228
1287719.4008116385,2231
1516895.6425283886,2232
1299805.8174047137,2233
1396020.2359637388,2234
1446486.0823938635,2236
1360868.125260729,2237
1178724.3247933234,2250
1357759.9992579424,2251
1236148.5533025581,2253
1329506.9067996296,2256
1138058.5124635415,2257
1172035.9991659739,2258
1327595.9621213127,2259
1400070.7572101008,2264
1233610.6050775396,2265
1342558.5786172294,2269
1262421.6169174446,2271
1391184.3327767914,2272
1318671.995982594,2273
1504206.1646209767,2274
1324067.3639265818,2276
1422097.194689838,2277
1336585.5338990034,2278
1744581.2657810955,2279
1504682.2923438356,2283
1334747.6902261048,2285
1352129.6687387135,2286
1321908.749947927,2287
1448179.3337615223,2289
1176648.4797307774,2294
1259903.9039949803,2296
