
,DNN REGRESSION,,,,,DNN  SHALLOW

ID,ActualPrice,DNN_PRICE,Difference,Percent_DIFF,,ID,ActualPrice,DNN_Shallow_PRICE,Difference,Percent_DIFF
606,837500,855662.6709180557,18162.670918055694,2.1686771245439633,,1185,1200000,1140585.822431716,59414.177568284096,4.951181464023675
608,835000,896122.4351331354,61122.43513313541,7.3200521117527435,,1186,1210000,1203227.1284275893,6772.871572410688,0.5597414522653461
611,845000,936577.7133073314,91577.71330733143,10.837599207968216,,1202,1200000,1120417.8352257067,79582.16477429331,6.631847064524443
612,810000,846723.2151935402,36723.21519354021,4.533730270807433,,1216,1325000,1385968.8554934536,60968.855493453564,4.601423056109703
614,802000,798806.6108408272,3193.3891591727734,0.3981781993981014,,1219,1300000,1222284.067026518,77715.93297348195,5.978148690267842
615,807500,818752.1619470242,11252.161947024171,1.3934565878667704,,1220,1300000,1279598.7504504693,20401.24954953068,1.5693268884254368
617,820000,1074481.6409293022,254481.6409293022,31.034346454792953,,1222,1300000,1351438.7746378111,51438.77463781112,3.956828818293163
618,815000,980011.056253443,165011.056253443,20.246755368520613,,1223,1300000,1297057.437320015,2942.5626799850725,0.2263509753834671
626,835500,1042597.447529822,207097.447529822,24.78724686173812,,1228,1300000,1313969.704244312,13969.704244311899,1.0745926341778385
627,838000,836457.9821966509,1542.0178033490665,0.18401167104404134,,1229,1326000,1428306.9040492198,102306.9040492198,7.715452794058807
631,827000,997511.3231341332,170511.32313413324,20.61805600170898,,1237,1300000,1367957.4453935868,67957.44539358676,5.227495799506674
632,841000,788055.4079412906,52944.59205870936,6.295433062866748,,1246,1300000,1238125.0658310081,61874.934168991866,4.7596103206916816
634,830000,883905.7944072122,53905.794407212175,6.494674024965322,,1247,1300000,1191195.8136630056,108804.1863369944,8.369552795153416
636,850000,945549.5532183242,95549.5532183242,11.24112390803814,,1248,1342000,1312591.7081945164,29408.291805483634,2.191377928873594
638,850000,1009116.419149347,159116.419149347,18.71957872345259,,1250,1300000,1281335.8134699573,18664.186530042673,1.4357066561571286
640,826000,962631.594336187,136631.594336187,16.541355246511742,,1251,1300000,1276455.3899843208,23544.61001567915,1.8111238473599347
641,813500,869792.5153361218,56292.51533612178,6.9197929116314425,,1254,1300000,1274838.9132596385,25161.086740361527,1.9354682107970405
642,840000,914497.3391445422,74497.33914454223,8.868730850540743,,1255,1388000,1431685.0583139465,43685.05831394647,3.1473384952411005
644,845000,860411.1298997458,15411.129899745807,1.8238023549995037,,1257,1300000,1249125.981614017,50874.01838598307,3.9133860296910057
647,850000,892879.6593125333,42879.65931253333,5.044665801474509,,1258,1300000,1196607.184326931,103392.8156730691,7.953293513313008
648,848000,794619.8571444582,53380.14285554178,6.294828166927097,,1262,1300000,1323536.7006225206,23536.700622520642,1.810515432501588
651,846000,860610.1703515238,14610.17035152379,1.7269704907238521,,1272,1382000,1359057.060932927,22942.939067072934,1.6601258369806753
652,820000,858531.3375619954,38531.33756199537,4.698943605121387,,1273,1300000,1327309.6703096584,27309.670309658395,2.100743869973723
653,840000,880610.8461515061,40610.84615150606,4.83462454184596,,1286,1413000,1424352.187811076,11352.187811075943,0.8034103192551977
654,845000,956696.7220012322,111696.7220012322,13.218546982394344,,1295,1465500,1460969.891835274,4530.108164726058,0.3091168996742448
655,833000,891892.0851979094,58892.085197909386,7.0698781750191335,,1297,1400000,1314117.341013043,85882.65898695705,6.134475641925502
698,842000,858008.4749032789,16008.474903278868,1.9012440502706494,,1311,1401000,1467586.8679979735,66586.86799797346,4.752809992717592
701,808000,827500.2072784873,19500.207278487273,2.413391989911791,,1327,1600000,1464120.232281618,135879.76771838195,8.492485482398873
707,865000,908962.4230188971,43962.42301889707,5.08236104264706,,1336,1579000,1488771.3546950936,90228.64530490641,5.7142903929643065
709,861000,949052.2582108726,88052.25821087265,10.226743113922492,,1343,1550000,1509529.1065631832,40470.893436816754,2.6110253830204355
711,875000,1047292.8297780516,172292.8297780516,19.69060911749161,,2223,1210000,1248403.552069601,38403.552069600904,3.1738472784794136
713,870000,921606.9735646816,51606.9735646816,5.931836041917425,,2224,1211000,1178182.2949923524,32817.70500764763,2.709967382960168
714,878000,837767.25863882,40232.74136117997,4.582316783733482,,2254,1200000,1249122.4001830544,49122.400183054386,4.093533348587865
716,868000,1054085.7767097233,186085.7767097233,21.438453537986554,,2255,1200000,1297400.4110574096,97400.4110574096,8.1167009214508
717,861000,1003492.8851796141,142492.88517961407,16.549696304252507,,2260,1200000,1319919.5274933947,119919.52749339468,9.99329395778289
735,852500,991211.1247244863,138711.12472448626,16.27109967442654,,2275,1390000,1346474.4778739016,43525.522126098396,3.1313325270574386
740,900000,927022.7518485645,27022.751848564483,3.0025279831738314,,2298,1300000,1169681.8877782058,130318.1122217942,10.024470170907247
741,880000,1067351.3494803375,187351.34948033746,21.289926077311076,,2299,1300000,1249385.3956052999,50614.604394700145,3.8934311072846266
744,870000,998785.3193255496,128785.31932554964,14.802910267304556,,2302,1365000,1387025.750382079,22025.750382079044,1.6136080865991973
745,889000,1145925.7333538074,256925.73335380736,28.90053243574886,,2324,1300380,1182947.683922517,117432.31607748289,9.03061536454597
783,891000,860161.9754678541,30838.024532145937,3.4610577477155933,,2331,1300000,1325505.3549294563,25505.354929456254,1.9619503791889426
784,860000,898376.2724047569,38376.27240475686,4.462357256367077,,2359,1400000,1329684.4446764977,70315.55532350228,5.022539665964449
790,941000,972875.5058851804,31875.505885180435,3.3874076392327774,,2360,1400000,1449276.1928288236,49276.19282882358,3.519728059201684
791,925000,880851.5616205108,44148.438379489235,4.772804149133972,,2361,1440000,1428483.7681741796,11516.231825820403,0.799738321237528
796,930000,1066554.0681123373,136554.06811233726,14.683233130358845,,2374,1400000,1291171.0905438606,108828.90945613943,7.773493532581388
797,927000,975080.6081899352,48080.608189935214,5.186689125127855,,2380,1450000,1477942.0815545835,27942.081554583507,1.9270401072126557
798,917000,938860.9095339342,21860.909533934202,2.383959600210927,,2383,1495000,1428662.2449988949,66337.75500110514,4.437308026829775
808,902000,912857.3894054154,10857.389405415393,1.2037017079174495,,2397,1500000,1586893.6624807566,86893.66248075664,5.792910832050443
809,902000,898565.0792392915,3434.920760708512,0.3808116142692363,,2398,1500000,1511875.862923811,11875.862923810957,0.7917241949207304
810,935000,1110641.8936755115,175641.89367551147,18.78522927010818,,2402,1500000,1484902.4519743167,15097.548025683267,1.0065032017122177
814,935000,950369.8283920209,15369.828392020892,1.6438319135851223,,2418,1500000,1581715.8379957697,81715.83799576969,5.447722533051312
815,928000,1142636.3118048783,214636.3118048783,23.128912910008438,,2426,1500000,1507963.0149791175,7963.01497911755,0.5308676652745034
816,950000,911869.3492201873,38130.65077981271,4.013752713664496,,2429,1500000,1490747.6396398786,9252.360360121354,0.6168240240080903
817,905000,950035.2246528737,45035.2246528737,4.976267917444608,,2432,1500000,1389700.3254781323,110299.67452186765,7.353311634791177
818,940000,973788.9086104516,33788.90861045162,3.5945647457927254,,2433,1512000,1509740.5333089933,2259.4666910066735,0.14943562771208158
819,914250,912754.0622106018,1495.9377893982455,0.16362458730087454,,2434,1545000,1399791.894685123,145208.10531487688,9.39858286827682
820,920800,954310.1841442873,33510.184144287254,3.6392467576332814,,2440,1500000,1474468.2895740594,25531.710425940575,1.7021140283960383
821,950000,919191.2963104687,30808.703689531307,3.2430214410032954,,2463,1655000,1582762.2129321026,72237.78706789738,4.364820970869933
822,949000,1107466.4579272857,158466.4579272857,16.698256894339906,,2468,1600000,1656590.9077205285,56590.90772052854,3.536931732533034
825,916888,971804.581973564,54916.581973563996,5.989453670847911,,2469,1600000,1605746.207703242,5746.207703242078,0.35913798145262993
826,911000,1010564.2919417946,99564.29194179457,10.92912095958228,,2472,1660000,1715285.1891406253,55285.1891406253,3.33043308076056
827,930000,971720.7953899627,41720.79538996273,4.486107031178788,,2473,1600000,1739307.1904148713,139307.19041487132,8.706699400929457
829,910000,1029176.1967880336,119176.19678803359,13.096285361322371,,2474,1685000,1860560.3652841402,175560.36528414022,10.419012776506838
830,949000,1094945.8935353195,145945.89353531948,15.37891396578709,,2479,1680000,1652351.305891199,27648.694108800963,1.645755601714343
831,923500,999827.537623135,76327.53762313502,8.265028437805633,,2482,1600000,1618401.679667521,18401.679667521035,1.1501049792200646
832,926000,1163886.3352861332,237886.33528613322,25.689669037379396,,2490,1620000,1544318.5299226483,75681.47007735167,4.6716956837871395
833,947000,1316687.5524869917,369687.55248699174,39.03775633442363,,2494,1600000,1613897.7085361946,13897.708536194637,0.8686067835121648
834,921000,875699.4551521266,45300.54484787339,4.918625933536742,,2497,1625000,1654783.3622409047,29783.36224090471,1.8328222917479822
861,928000,1052068.8348549278,124068.83485492785,13.369486514539638,,2501,1600000,1583282.9208343083,16717.079165691743,1.044817447855734
868,962000,945982.4240837474,16017.575916252565,1.6650286815231357,,2521,1700000,1730657.883817695,30657.88381769508,1.8034049304526518
869,980000,854122.0135904477,125877.98640955228,12.84469249077064,,2524,1700000,1705726.047444049,5726.047444049036,0.3368263202381786
870,985000,1048107.3476548279,63107.34765482787,6.406837325363235,,2539,1850000,1850201.5883194183,201.58831941825338,0.010896665914500182
871,968000,1234987.0797110035,266987.07971100346,27.581309887500357,,2541,1800000,1980526.4832173127,180526.48321731272,10.029249067628484
872,970000,967866.1431451797,2133.8568548202747,0.21998524276497677,,2556,1800000,1886046.2977303797,86046.29773037974,4.7803498739099854
875,988000,1033230.4415189546,45230.44151895458,4.577979910825362,,2557,1880000,1827847.17460854,52152.82539145998,2.774086456992552
876,965000,1048928.6043016063,83928.6043016063,8.697264694466975,,2569,1988000,1938695.9662260183,49304.03377398173,2.4800821817898258
877,960000,1076348.294116649,116348.29411664908,12.119613970484277,,2576,1900000,1666889.5699933253,233110.43000667472,12.2689700003513
878,986000,1046950.7588209528,60950.75882095285,6.181618541678787,,2578,2170000,2333522.8289492014,163522.8289492014,7.535614237290386
885,959000,937670.6237868456,21329.376213154406,2.2241268209754335,,2625,2750000,2403328.6800857293,346671.31991427066,12.606229815064387
887,953000,998020.1612106952,45020.161210695165,4.724046297029924,,2997,600000,586138.2290668626,13861.770933137392,2.3102951555228985
889,983000,904155.7618246917,78844.23817530833,8.020777026989657,,3013,612000,687084.0026649259,75084.00266492588,12.268627886425799
891,984000,953281.6198148943,30718.38018510572,3.121786604177411,,3015,610000,627151.9251565208,17151.925156520796,2.811791009265704
892,1000000,1002300.7084681094,2300.7084681093693,0.23007084681093692,,3121,650000,704433.1373623475,54433.13736234745,8.37432882497653
894,991000,1070571.598273381,79571.59827338089,8.029424649180715,,3204,700000,695725.2594906987,4274.740509301308,0.6106772156144725
896,960000,1059434.1249541172,99434.12495411723,10.357721349387212,,3206,750000,713477.6971811902,36522.30281880975,4.869640375841301
897,1000000,993116.0105302812,6883.98946971877,0.688398946971877,,3216,747000,793855.3682871535,46855.36828715354,6.272472327597529
898,965000,1063124.6412326498,98124.6412326498,10.168356604419667,,3276,750000,670117.7661463725,79882.23385362746,10.650964513816994
899,955000,1141969.1090603417,186969.10906034173,19.577917179093372,,3289,750000,716929.1195359152,33070.880464084796,4.409450728544639
900,960000,1081775.6618019922,121775.66180199222,12.684964771040855,,3327,800000,772994.0362363536,27005.963763646432,3.375745470455804
901,960000,1052216.3900422242,92216.3900422242,9.605873962731687,,3328,840000,813307.7676473645,26692.232352635474,3.1776467086470803
902,957000,1084367.3154423404,127367.31544234045,13.309019377465042,,3335,800000,794090.3123656193,5909.687634380651,0.7387109542975814
918,957000,995518.2891869362,38518.28918693622,4.024899601560733,,3336,820000,805323.5163089487,14676.483691051253,1.789815084274543
919,975000,1067928.5622936774,92928.56229367736,9.53113459422332,,3338,835666,892804.2685835726,57138.268583572586,6.837452832061204
920,1000000,1053957.3699170796,53957.36991707957,5.395736991707957,,3341,800000,792835.9345672134,7164.065432786592,0.895508179098324
923,1065000,1079311.2748738264,14311.27487382642,1.3437816782935605,,3405,850000,873412.4591565649,23412.459156564903,2.7544069595958707
926,1020000,1084211.1037013645,64211.10370136448,6.295206245231812,,12952,338000,346124.981148112,8124.981148111983,2.403840576364492
927,1060000,1012504.0631092787,47495.93689072132,4.480748763275597,,12975,340000,383519.68286677497,43519.682866774965,12.799906725522048
928,1070500,1074160.6989132753,3660.698913275264,0.3419615986244992,,12979,380000,410374.2678589774,30374.26785897737,7.993228383941414
931,1075000,1112865.6327322843,37865.632732284255,3.522384440212489,,12991,365000,398083.49240485084,33083.49240485084,9.063970521876943
933,1090000,1093713.1134526264,3713.1134526263922,0.34065261033269656,,12995,360000,388104.9995142181,28104.99951421813,7.806944309505036
934,1075000,997719.5095384774,77280.4904615226,7.188882833630009,,12997,365000,381428.60869293317,16428.608692933165,4.500988682995388
935,1075000,1210788.9897929116,135788.98979291157,12.631533934224331,,12998,372000,377863.78997115284,5863.789971152844,1.5762876266539905
936,1035000,941236.1867821213,93763.81321787869,9.059305624915815,,13013,375000,408867.16423528205,33867.16423528205,9.031243796075213
937,1042000,941603.3650226588,100396.63497734116,9.634993759821608,,13014,380000,410334.69212580845,30334.692125808448,7.982813717318012
939,1090000,1032570.5701238629,57429.42987613706,5.268755034507987,,13015,381500,395785.93846518575,14285.938465185754,3.7446758755401715
942,1070000,1059493.8069412776,10506.19305872242,0.9818872017497589,,13016,372000,372431.1726650529,431.1726650528726,0.11590663039055715
943,1100000,1251548.179113577,151548.1791135769,13.777107192143355,,13062,370000,420664.17720440583,50664.17720440583,13.693020866055631
944,1100000,1117837.5646774492,17837.564677449176,1.621596788859016,,13066,360000,396704.5635825784,36704.56358257838,10.195712106271774
945,1005000,1078074.8155153573,73074.8155153573,7.2711259219260995,,13070,380000,427794.66929571604,47794.66929571604,12.577544551504221
946,1013000,1044099.5584879158,31099.558487915783,3.0700452604062964,,13072,375000,376697.52700271126,1697.5270027112565,0.4526738673896684
947,1025000,1182541.2928889468,157541.29288894683,15.369882233067983,,13076,410000,465619.4909245298,55619.49092452979,13.565729493787753
956,1100000,1128934.5828505156,28934.58285051561,2.6304166227741463,,13077,410000,459142.9086157633,49142.9086157633,11.98607527213739
957,1035000,977516.6206003088,57483.37939969124,5.55394970045326,,13078,440000,502563.9717215938,62563.971721593814,14.219084482180412
958,1015000,915607.4293351587,99392.57066484133,9.792371494073038,,13079,441500,453392.29429888335,11892.294298883353,2.693611392725561
959,1022500,929313.1155887065,93186.88441129355,9.113631727265872,,13082,448000,477899.3420033282,29899.342003328202,6.673960268600045
961,1030000,1078309.0436772113,48309.04367721127,4.690198415263231,,13083,430000,505622.6245363721,75622.62453637208,17.58665686892374
962,1061000,963382.2494939807,97617.75050601934,9.20054198925724,,13084,450000,428907.8039540449,21092.19604595512,4.687154676878916
963,1002000,1169201.3458407738,167201.34584077378,16.68676106195347,,13091,430000,445234.4602616418,15234.460261641827,3.5428977352655413
964,1100000,1044465.121016217,55534.87898378295,5.048625362162087,,13092,420000,474712.2389363341,54712.23893633409,13.026723556270023
965,1000950,977549.5003146603,23400.499685339746,2.337829030954568,,13094,440000,426529.48404112906,13470.515958870936,3.0614808997433944
966,1075000,878093.2045836576,196906.79541634244,18.316911201520227,,13099,448000,477899.3420033282,29899.342003328202,6.673960268600045
967,1060000,1053341.1796664158,6658.820333584212,0.6281905975079445,,13100,429000,413231.1749673991,15768.8250326009,3.6757167908160606
968,1095000,1075634.2562461563,19365.743753843708,1.7685610734103843,,13146,445000,483137.8544337756,38137.85443377559,8.570304367140583
970,1088000,1184918.9352695276,96918.9352695276,8.907990374037464,,13148,435000,421003.013558945,13996.986441055022,3.217698032426442
972,1080000,1160733.1294822858,80733.12948228582,7.4752897668783165,,13149,410000,415200.1646863607,5200.1646863606875,1.268332850331875
973,1020000,1174683.896966324,154683.89696632395,15.1650879378749,,13150,440500,433209.5193349384,7290.480665061623,1.6550466890037736
1000,1100000,1005331.1380296856,94668.8619703144,8.606260179119491,,13153,405000,431220.42111295904,26220.42111295904,6.474178052582479
1005,1145000,1023334.31701749,121665.68298250996,10.625823841267245,,13211,442500,425689.6625029159,16810.33749708411,3.798946327024658
1006,1200000,1263872.806983493,63872.806983493036,5.322733915291086,,13217,455000,470303.9627124642,15303.962712464214,3.3635082884536733
1008,1182000,1154134.5502133127,27865.44978668727,2.3574830614794644,,13221,450000,428907.8039540449,21092.19604595512,4.687154676878916
1011,1105000,1065968.7350882434,39031.26491175662,3.5322411684847617,,13227,472000,493394.09581996454,21394.09581996454,4.532647419484013
1012,1135500,1087592.897797371,47907.10220262897,4.219031457739232,,13232,495000,452723.49265097175,42276.50734902825,8.540708555359243
1013,1127000,1044774.9057536073,82225.09424639272,7.295926729937242,,13275,460000,488541.2963783317,28541.296378331725,6.204629647463419
1015,1180000,1186644.2520823313,6644.252082331339,0.5630722103670626,,13340,475000,465797.42626743857,9202.573732561432,1.9373839436971436
1018,1161000,1103774.9269411606,57225.07305883942,4.928946861226479,,13346,470000,508546.59860835463,38546.59860835463,8.20140395922439
1019,1198200,1248622.7580364253,50422.75803642534,4.208208816259835,,13357,501000,502835.4043926632,1835.4043926632148,0.36634818216830634
1021,1135000,1023621.1165964514,111378.88340354862,9.813117480488865,,13358,550000,511980.4226839018,38019.577316098206,6.912650421108764
1022,1150000,1134619.4547467383,15380.545253261691,1.3374387176749296,,13359,510000,590879.2510542634,80879.25105426344,15.858676677306557
1023,1112000,1068348.8249228045,43651.17507719551,3.9254653846398844,,13360,535000,605924.3887970027,70924.38879700273,13.2568951022435
1024,1112500,1066849.9429496964,45650.057050303556,4.103375914634028,,13366,520000,540568.5467010384,20568.546701038373,3.955489750199687
1025,1125000,1100122.143432814,24877.85656718607,2.2113650281943174,,13414,508000,478509.496025654,29490.50397434598,5.805217317784641
1027,1106000,896567.0699068569,209432.93009314314,18.936069628674787,,13528,582000,576320.9048567723,5679.095143227722,0.9757895435099178
1028,1121000,1039161.2532763021,81838.74672369787,7.3005126426135485,,13530,550000,511980.4226839018,38019.577316098206,6.912650421108764
1029,1125000,1046918.0763420593,78081.9236579407,6.940615436261395,,13542,573000,571821.8980021802,1178.1019978198456,0.20560244290049662
1030,1200000,1151597.0494164235,48402.95058357646,4.0335792152980385,,13545,575000,673153.3286297255,98153.3286297255,17.07014410951748
1031,1185000,1124442.343482852,60557.65651714802,5.110350760940761,,13552,575000,538470.8226133087,36529.17738669133,6.3529004150767525
1032,1105000,966085.7503894577,138914.24961054232,12.571425304121476,,13587,585000,531329.5471644618,53670.45283553819,9.17443638214328
1045,1107500,1141303.4471670163,33803.44716701633,3.052229992507118,,13588,582500,565732.3524188997,16767.647581100347,2.8785661083434073
1048,1200000,1136981.0619870953,63018.93801290472,5.25157816774206,,13677,595000,548111.4023210682,46888.59767893178,7.880436584694418
1049,1195000,1030621.6826088233,164378.3173911767,13.755507731479222,,14470,835000,881967.1942109204,46967.19421092037,5.624813677954536
1050,1120000,1113869.2175000776,6130.7824999224395,0.5473912946359321,,14471,810000,896697.6331228422,86697.63312284218,10.703411496647183
1051,1190000,1268005.701089939,78005.7010899391,6.555100931927655,,14474,807000,843104.5715614952,36104.57156149519,4.4739246048940755
1052,1165000,1082856.8932088683,82143.10679113166,7.050910454174391,,14475,802000,872544.3412890275,70544.34128902748,8.796052529803925
1053,1150000,1175697.162220254,25697.162220254075,2.234535845239485,,14493,840000,854630.5759526313,14630.575952631305,1.7417352324561077
1054,1151000,1129526.616368247,21473.383631753037,1.8656284649655115,,14494,850000,941818.1364450101,91818.13644501008,10.80213369941295
1055,1190000,1212229.4856474844,22229.485647484427,1.868024003990288,,14496,830000,956395.7445720512,126395.74457205122,15.228402960488099
1062,1200000,1170081.3043597934,29918.69564020657,2.493224636683881,,14497,812888,812297.1231518025,590.8768481975421,0.07268859279476904
1065,1188000,1443921.5680367744,255921.5680367744,21.542219531715016,,14500,836000,851087.9388916622,15087.938891662168,1.804777379385427
1068,1133000,1129212.498023768,3787.5019762320444,0.3342896713355732,,14501,815000,912774.684389227,97774.68438922695,11.996893790089198
1070,1180000,1333483.0480419735,153483.0480419735,13.00703796965877,,14502,810000,892266.0809459485,82266.08094594849,10.15630628962327
1072,1133000,1219442.3166134683,86442.31661346834,7.629507203307003,,14503,820000,861523.290007006,41523.29000700603,5.063815854512931
1073,1158000,1327857.2255537694,169857.22555376939,14.668154192898912,,14504,830000,917921.956553013,87921.95655301295,10.593006813616018
1075,1200000,1144212.8954036075,55787.104596392484,4.648925383032707,,14536,846000,854862.2502877325,8862.250287732459,1.047547315334806
1076,1170000,1214059.3198078014,44059.319807801396,3.765753829726615,,14537,810500,901774.504021083,91274.504021083,11.261505739800494
1077,1115888,1292798.178983364,176910.17898336402,15.853757633684028,,14541,850000,915669.3627609401,65669.3627609401,7.725807383640012
1078,1150000,1131429.5280411148,18570.471958885202,1.6148236485987133,,14542,800000,834226.4471539417,34226.44715394173,4.278305894242716
1079,1109000,1145954.1667389947,36954.16673899465,3.3322061982862627,,14543,805000,749192.6756291293,55807.324370870716,6.932586878369033
1080,1125000,1238306.3225084187,113306.3225084187,10.071673111859441,,14554,855000,788829.8434330997,66170.15656690032,7.739199598467873
1098,1135000,1172829.82512985,37829.82512985007,3.3330242405154245,,14556,870000,991391.9816609997,121391.9816609997,13.953101340344794
1099,1175000,1149147.685717051,25852.314282949083,2.200196960250986,,14557,870000,956532.0854375223,86532.08543752227,9.946216716956583
1101,1173880,1042343.819741506,131536.180258494,11.205249280888506,,14562,892000,902900.2700177003,10900.27001770027,1.2220033652130347
1104,1164500,1116450.2090008287,48049.790999171324,4.126216487691827,,14563,886500,904856.5809970949,18356.58099709486,2.070680315521135
1110,1215000,1238044.2246089084,23044.224608908407,1.8966440007332022,,14564,850000,873795.9986088243,23795.99860882433,2.79952924809698
1113,1250000,1275750.3602257778,25750.36022577784,2.0600288180622273,,14565,896000,922135.7508706477,26135.750870647724,2.9169364810990763
1114,1265000,1345633.7869693346,80633.78696933459,6.37421240864305,,14566,897000,933968.035531525,36968.035531525034,4.121297160705132
