Idss,Id
1288500.8,1200
1182456.4,1201
1147895.8,1208
1190348.2,1209
1202170.5,1211
1246706.4,1212
1162887.5,1214
1363725.8,1215
1297179.4,1217
1330489.2,1218
1303759.6,1221
1168979.5,1224
1350022.6,1225
1395705.8,1227
1491777.4,1230
1176324.1,1241
1220015.5,1242
1245352.8,1244
1160331.9,1245
1257166.6,1249
1310715.2,1252
1333432.2,1253
1384478.8,1256
1309841.0,1260
1226665.4,1261
1301961.2,1271
1311403.4,1277
1303421.2,1279
1343891.2,1280
1394009.8,1281
1353715.8,1282
1404319.0,1283
1430908.2,1284
1463837.9,1285
1252108.6,1294
1296035.1,1296
1390863.2,1298
1427886.9,1299
1124496.0,1300
1354926.2,1312
1049877.2,1314
1370110.5,1315
1553567.6,1317
1522264.2,1318
1569024.0,1319
1473881.6,1321
1551906.0,1322
1503784.8,1323
1327469.0,1334
1235640.4,1335
1384565.2,1338
1383035.6,1339
1384966.6,1340
1554572.8,1341
1471299.6,1342
1474265.0,1344
1498283.4,1345
1646039.0,1346
1264531.1,2205
1328885.6,2208
1397535.8,2209
1479968.5,2211
1117790.6,2214
1129760.8,2215
1064040.0,2216
1163987.2,2217
1266149.5,2218
1225687.0,2219
1282951.5,2222
1266231.5,2225
1150763.2,2226
1198834.8,2227
1326233.5,2228
1250041.4,2231
1552295.8,2232
1330184.1,2233
1517604.0,2234
1601722.2,2236
1487108.8,2237
1028276.7,2250
1163024.0,2251
1108958.9,2253
1360510.5,2256
1121478.0,2257
1324988.6,2258
1347336.1,2259
1265404.9,2264
1202600.0,2265
1337696.5,2269
1233408.8,2271
1335702.2,2272
1422043.5,2273
1463177.1,2274
1358453.6,2276
1459368.5,2277
1377542.8,2278
1704501.0,2279
1510004.2,2283
1186025.9,2285
1212990.8,2286
1155716.0,2287
1292482.5,2289
1231145.0,2294
1277744.8,2296
1292519.4,2297
1359762.8,2301
1476197.0,2304
1346527.9,2307
1516186.8,2308
1226646.4,2323
1074885.0,2326
1305103.8,2328
1261139.5,2329
1468827.5,2330
1325954.2,2338
1367765.5,2339
1052163.2,2340
1375023.5,2341
1429837.0,2343
1392134.0,2344
1333511.9,2346
1618606.5,2355
1657519.9,2356
1209366.8,2358
1386498.6,2362
1297679.5,2363
1398686.0,2364
1329544.8,2365
1373922.9,2366
1440014.0,2369
1463213.4,2370
1475623.2,2371
1555393.0,2372
1677270.8,2373
1290752.0,2382
1253259.0,2384
1371474.2,2385
1502745.2,2386
1677449.2,2393
1409382.1,2399
1414060.4,2401
1562184.0,2403
1472009.5,2404
1505417.5,2405
1522106.6,2406
1520561.0,2408
1460201.2,2410
1578169.9,2411
1365074.4,2412
1732240.5,2414
1582856.2,2415
1609414.8,2417
1735033.8,2419
1377058.2,2424
1401411.8,2425
1358653.9,2427
1417374.0,2428
1297294.8,2430
1558067.5,2431
1442588.6,2435
1213927.2,2438
1554024.2,2441
1523004.9,2443
1695659.5,2445
1817993.1,2446
1302220.5,2454
1440174.2,2455
1464095.4,2460
1765636.8,2462
1559445.5,2464
1549292.0,2465
1533062.8,2467
1641322.2,2470
1736028.0,2475
1771687.2,2476
1156009.1,2480
1494653.0,2481
1379530.2,2483
1551884.0,2487
1435270.9,2489
1597873.5,2492
1873588.9,2493
1359681.8,2498
1508921.8,2499
1427427.8,2500
1644770.0,2502
1463930.6,2505
1686624.6,2507
1557229.1,2508
1466119.0,2511
1506148.4,2514
1734048.5,2516
1550449.0,2519
1577347.2,2520
1546080.9,2523
1762900.8,2525
1573272.4,2526
1539490.8,2527
1774422.2,2528
1706320.0,2530
1682279.4,2531
1787608.4,2534
1778977.6,2540
1775694.0,2542
1463758.6,2543
1765629.0,2544
1786500.0,2545
1682118.6,2546
1619333.0,2547
1693849.5,2548
1723968.2,2550
1612005.8,2551
1533162.2,2555
1441065.9,2558
1604554.9,2562
1723718.1,2564
1609316.1,2565
1805834.2,2566
1219233.5,2568
1672947.4,2573
1566977.6,2580
1814958.1,2581
1742272.9,2582
1577942.6,2583
1628164.1,2585
1819366.0,2586
1545355.2,2587
1856303.6,2591
1631503.5,2598
1646481.5,2599
1769770.5,2606
1809914.8,2607
1817794.2,2610
1865456.9,2621
787721.25,2721
646671.8,2782
581394.2,2856
612123.4,2857
619277.6,2865
709811.0,2868
724217.6,2872
831836.7,2873
751309.5,2983
791151.6,2988
553776.4,2990
654308.2,2991
659597.8,2992
736387.3,3001
636675.9,3005
751226.25,3006
636777.25,3007
883726.9,3012
779896.4,3090
686026.25,3091
692045.3,3097
802879.25,3098
790220.5,3100
675378.4,3103
758459.9,3105
702977.94,3114
720091.4,3116
737050.44,3122
1009582.1,3123
786848.06,3124
926553.0,3125
803850.9,3126
636377.75,3183
776392.5,3186
646649.1,3189
738455.75,3190
688064.6,3193
817378.25,3194
1033914.06,3195
712892.4,3196
694620.7,3197
977573.44,3201
1042213.75,3208
924747.94,3212
962332.2,3214
905412.1,3215
691121.25,3265
740875.25,3267
865967.4,3268
719313.9,3269
763038.8,3270
698163.6,3271
767713.0,3272
776632.3,3273
791007.5,3274
749210.1,3277
967373.25,3278
693904.2,3281
708260.75,3285
756707.75,3288
792612.6,3290
710928.4,3317
674693.0,3318
771246.5,3321
713942.2,3322
766893.8,3323
