SalePrice,Id
578786.44,16384
649352.1,16385
689986.75,16389
666103.9,16391
698042.5,16392
693899.2,16394
640902.9,16396
768699.06,16458
595797.4,16460
624969.56,16461
655801.56,16463
701654.1,16465
719163.94,16483
720245.5,16484
668160.94,16485
681496.7,16486
677981.44,16487
756346.6,16488
639560.2,16493
710924.4,16494
708627.5,16509
761450.8,16510
672652.0,16511
820723.5,16512
652936.06,16513
739885.3,16514
805091.2,16515
785401.06,16563
687034.75,16568
765116.8,16571
848307.44,16572
690168.1,16585
721421.4,16586
719179.1,16588
757141.2,16593
693131.5,16594
764448.94,16596
698168.44,16597
787091.8,16598
722686.2,16599
733290.3,16602
687685.44,16641
785401.06,16642
786761.44,16643
720422.06,16646
821208.9,16648
908204.75,16658
600198.9,16664
850329.75,16670
679443.94,16704
883263.94,16705
721777.06,16706
742567.6,16709
817446.9,16710
727027.56,16720
943421.4,16722
787008.5,16723
769749.7,16731
756878.94,16735
874969.56,16736
842753.6,16767
934674.25,16769
737971.9,16770
764224.75,16771
858564.3,16772
951229.1,16773
