SalePrice,Id
1242776.5,15213
1220037.2,15214
1196221.6,15215
1441494.8,15223
1397089.8,15224
1382595.1,15225
1407195.5,15226
1212116.1,15227
1159216.5,15229
1210302.9,15230
1370888.9,15231
1178654.6,15234
960602.75,15235
1422343.0,15248
1271943.4,15250
1413807.1,15251
1346611.5,15256
1402157.9,15258
1332706.9,15266
1258500.1,15267
1208838.5,15268
1303253.9,15272
1382314.8,15275
1533651.2,15276
1533448.2,15277
1369479.5,15278
1102017.8,15282
1366228.6,15283
1633252.5,15284
1277424.5,15285
1464563.6,15292
1347896.5,15293
1580471.6,15294
1457631.9,15297
1532281.0,15298
1556948.8,15299
1482172.6,15303
1558902.2,15308
1431579.9,15325
1549810.5,15327
467130.34,15427
372570.34,15433
467890.16,15440
456909.6,15442
369857.8,15453
675729.8,15556
406169.84,15559
369857.8,15576
354832.38,15584
405396.8,15672
530886.06,15674
421205.8,15675
425189.84,15685
406169.84,15686
491279.84,15696
403707.0,15698
462828.06,15703
462574.0,15710
427040.1,15796
405396.8,15798
497579.06,15816
500084.94,15838
623104.5,15840
467176.7,15841
494340.47,15842
559097.44,15909
