Idss,Id
1333844.0,1070
1352085.5,1072
1532028.2,1073
1219119.2,1075
1397640.6,1076
1399784.9,1077
1307528.8,1078
1405904.8,1079
1406449.5,1080
1103899.1,1098
1178702.2,1099
1154879.4,1101
1196314.8,1104
1086951.0,1110
1205732.1,1113
1228793.8,1114
1258564.5,1117
1270347.5,1118
1290165.1,1119
1057717.0,1121
1243226.8,1123
1397308.4,1124
1294811.0,1125
1358111.2,1126
1099152.5,1127
1253569.9,1128
1410839.0,1130
1440151.1,1131
1378859.8,1132
1165843.5,1133
1336944.4,1134
1371110.8,1137
1487451.0,1138
1267812.2,1139
1572317.5,1140
1490348.0,1141
1198171.8,1146
1100051.9,1152
950238.3,1153
1171450.6,1154
1073239.9,1155
1038349.3,1156
1166152.0,1159
1100631.4,1160
1039581.3,1161
1247884.4,1162
1322879.4,1163
1285567.0,1164
1182128.6,1165
1238072.2,1166
1228796.4,1167
1293946.8,1168
1251160.5,1169
1206455.8,1170
1255195.4,1171
1340327.0,1172
1248704.2,1173
1318129.9,1174
1195142.4,1177
1554388.8,1179
1209380.5,1180
1557527.8,1183
1474865.9,1184
1442741.2,1188
1269094.6,1200
1213641.4,1201
1218330.0,1208
1175388.5,1209
1209242.1,1211
1251949.8,1212
1361345.2,1214
1338477.0,1215
1280730.9,1217
1342548.2,1218
1348644.2,1221
1234687.8,1224
1384046.9,1225
1359941.4,1227
1477633.5,1230
1157773.5,1241
1172867.9,1242
1241391.8,1244
1160983.1,1245
1291289.2,1249
1263528.5,1252
1282750.8,1253
1426867.1,1256
1335567.4,1260
1259238.1,1261
1353976.9,1271
1395157.8,1277
1255595.0,1279
1322032.2,1280
1398307.0,1281
1356113.8,1282
1470657.1,1283
1421163.5,1284
1440592.6,1285
1284580.4,1294
1380114.2,1296
1421582.6,1298
1468051.0,1299
1257000.8,1300
1447291.1,1312
1169591.9,1314
1370293.1,1315
1544096.0,1317
1523215.9,1318
1479526.4,1319
1591650.8,1321
1542109.9,1322
1586815.1,1323
1405184.4,1334
1301004.5,1335
1426837.9,1338
1489038.2,1339
1453082.8,1340
1441354.1,1341
1472161.9,1342
1557623.5,1344
1529511.2,1345
1659528.0,1346
1327629.8,2205
1309492.0,2208
1372857.5,2209
1465492.1,2211
1137223.2,2214
1153224.8,2215
1072357.5,2216
1181529.9,2217
1225527.1,2218
1204345.8,2219
1293187.5,2222
1242920.5,2225
1170664.8,2226
1206138.4,2227
1340357.5,2228
1234772.0,2231
1596723.2,2232
1314169.5,2233
1485903.0,2234
1642622.0,2236
1501550.1,2237
992933.75,2250
1198324.9,2251
1108602.5,2253
1343805.1,2256
1143728.4,2257
1290679.8,2258
1457110.5,2259
1252704.8,2264
1168084.0,2265
1337372.2,2269
1119542.1,2271
1308120.8,2272
1360445.6,2273
1520855.4,2274
1363617.2,2276
1453519.8,2277
1379747.8,2278
1640788.2,2279
1589791.9,2283
1165846.9,2285
1204460.6,2286
1121924.5,2287
1288675.1,2289
1257627.0,2294
1307930.4,2296
1327577.9,2297
1337193.5,2301
1475772.9,2304
1335739.5,2307
1551565.8,2308
1214373.1,2323
1218702.5,2326
1285881.8,2328
1231443.1,2329
1477436.0,2330
1329615.2,2338
1375954.0,2339
1195464.4,2340
1385581.4,2341
1419004.2,2343
1410294.5,2344
1379926.2,2346
1545206.8,2355
1673741.9,2356
1223870.9,2358
1370973.0,2362
1244231.1,2363
1377905.1,2364
1375268.0,2365
1357917.9,2366
1400503.1,2369
1450858.8,2370
1500676.0,2371
1496408.1,2372
1671260.5,2373
1261505.0,2382
1255568.5,2384
1402809.6,2385
1501828.0,2386
1605076.6,2393
1404196.8,2399
1428874.8,2401
1607267.9,2403
1548799.5,2404
1533777.5,2405
